名称,介绍,详情
美通筑机 LMT5316TFCTP-H 【国六】沥青碎石同步封层车,"沥青碎石同步封层车系列是浙江美通筑路机械股份有限公司推出的、具有国际先进技术水平的沥青路面施工设备,广泛用于公路的沥青碎石同步封层作业。可实现在同一时间同步洒(撒)布沥青和骨料,也可分别洒(撒)布，适合不同等级的公路施工。该车施工效率高，洒(撒)布计量精准。同步封层施工后路面形成耐磨耗的粗糙纹理，可大大提高通行路面的抗滑性能,提高行车安全性。经过同步封层施工的路面耐磨性、防滑性、防水性更好，施工后能快速恢复交通。","
品牌:
美通筑机
类别:
同步封层车
型号:
LMT5316TFCTP-H
报价:
暂无
"
英达 PM390 热再生养护车,"集成功能 + 紧凑设计 + 加大料仓成就“全能之星”
1、加热墙与料仓独特设计；
2、10余种备选部件的配置；
3、功能全面，适应市政、干线、高速全类型道路的施工，以及各类不规则路病的治理。","
品牌:
英达
类别:
养护车/抢修车
型号:
PM390
报价:
暂无
"
高远圣工 HGY5120GLQD6 沥青洒布车,HGY5120GLQD6沥青洒布车采用液压伺服系统，动力强劲、性能稳定，智能控制系统，专用控制器、自动检测运行，精确控制洒布量；手/自两套操作系统，各种洒布要求均可在驾驶室完成操作，施工操作可一人完成。,"
品牌:
高远圣工
类别:
沥青洒布车
型号:
HGY5120GLQD6
报价:
暂无
"
厦工 XG12120G 铣刨机,XG12120G铣刨机动力强劲，节能环保：选用上柴涡轮增压空空中冷发动机，发动机功率224kW，是目前同一型号铣刨机功率最大的；功率强劲，爬坡性能好；发动机符合国Ⅱ排放标准。卓越的液压驱动系统：铣刨转子采用液压驱动，铣刨深度大0250mm，可以自动调节；四个行走轮独立液压驱动，牵引力大；配套国际品牌的液压件，保证系统动作稳定可靠。先进的找平系统：。,"
作业宽度:
（900-2000mm）中型 
用途:

凿毛机:

驱动方式:
燃油
"
美通筑机 LMT5256TFCX-H 【国六】微表处稀浆封层车,浙江美通筑路机械股份有限公司研制的(微表处)稀浆封层车可拌和摊铺普通稀浆封层材料，也可拌和摊铺改性乳化沥青稀浆封层材料(微表处Micro Surfacing)。,"
品牌:
美通筑机
类别:
稀浆封层车
型号:
LMT5256TFCX-H
报价:
暂无
"
高远圣工 HGY5317TFC 同步碎石封层车,HGY5318TFCS6同步碎石封层车是由我公司自行研制开发设计的同步碎石封层车，该车是在我公司同步碎石封层车的基础上进行改进的新一代内举升同步碎石封层车，该设备将沥青罐的容量增大到8(m³)，料仓增大到14(m³)，且能够在不举升料斗的情况下将约8方的石料撒出，适应较低的施工环境、石料撒布均匀、行驶稳定性好、成本适中。其沥青罐内设有强力搅拌装置，有效地解决了橡胶沥青极易沉淀、离析的问题，达到了机、电、液一体化操作，产品操作工序得到简化，操作简单，产品技术先进。,"
品牌:
高远圣工
类别:
同步封层车
型号:
HGY5317TFC
报价:
暂无
"
达刚控股 DGL5250TYH-105（国V） 沥青路面养护车,DGL5163TYH系列沥青路面养护车是我公司为了满足公路养护需求而研发的新一代多功能沥青路面养护设备。该设备由汽车底盘、液压系统、沥青混合料料箱、燃烧系统、沥青喷洒系统、控制系统和压路机提升结构等部分组成，主要用来完成普通级公路及高等级公路路面坑槽修补等作业。 该设备可对沥青混合料实现保温运输，并能将冷态散装沥青混合料料块加热到145~160 ℃并保温，满足各种长距离施工时对混合料的技术要求。设备带有加热功能的沥青喷洒装置，加热装置独立控制，可随时根据施工要求进行单独加热。料仓采用混合加热方式，加热均匀、无死角。设备施工时可对坑槽底部喷洒热沥青或乳化沥青以提高粘结强度，振动压路机对修补后的路面进行充分压实。,"
品牌:
达刚控股
类别:
养护车/抢修车
型号:
DGL5250TYH-105（国V）
报价:
暂无
"
大连凯联 -美国百开 BC501 CRC型智能沥青洒布车,"BC501智能沥青洒布车罐采用3.43mm钢板，圆头或椭圆头。隔板5.1cm厚(AR不用)。矿棉绝缘层带有铝板外表面。溢流井，检修孔直径51cm,翻滚防护，均符合USDOT标准49-CRF-173.247。全循环喷洒杆，有液压侧翼，喷洒杆可以提升和侧移。侧翼遇到障碍可以向前或向后脱离，防止损坏。折叠翼的伸展开后可达7.3米。","
品牌:
大连凯联
类别:
沥青洒布车
型号:
-美国百开 BC501
报价:
暂无
"
万里 QLC 碎料清理车,QLC碎料清理车QLC碎料清理车碎料清理车是陕西万里路面养护设备有限公司近年来开发的产品之一。目前不带旧料回收装置的沥青路面铣刨机以及使用人工凿除方式修补沥青路面病害时所产生的碎料大多采用人工清理、吹除、冲洗等方式清除，工效低且不彻底。残留的灰尘、碎料颗粒以及水分极大的影响路面修补质量。本产品就是利用流态化技术，使用机械高效清理沥青碎料，大幅提高路面修补质量。,"
作业宽度:

用途:
沥青
凿毛机:

驱动方式:

"
威琈特 MS9J 改性乳化沥青稀浆封层车,Ms9系列稀浆封层机是中交西安筑路机械有限公司在吸收国外先进技术的基础上，自行开发设计、制造的具有国际先进水平的设备。该机主要用于高等级公路预防养护微表处和稀浆封层作业。该机以最优化的配置、先进的电液控制技术、科学的人性化设计，确保配比准确，操作简单。,"
品牌:
威琈特
类别:
稀浆封层车
型号:
MS9J
报价:
暂无
"
徐工 XTF1405 同步碎石封层车,XZJ5311TFCTBS（XTF1405）沥青碎石同步封层车可实现沥青和碎石的同步洒布，改善和提高路面封层质量，可喷洒橡胶沥青、基质沥青、改性沥青、乳化沥青等多种沥青，适用于公路表面、桥面的下封层、上封层施工，新旧路面加铺磨耗层施工，沥青路面的层铺法施工，沥青碎石特殊情况下的分别洒布等；可用于高等级公路的层间处理和中期养护施工。,"
品牌:
徐工
类别:
同步封层车
型号:
XTF1405
报价:
暂无
"
徐工 XLY055T 沥青路面养护车,XLY055T路面养护车适用于高速公路、国省干线、市政道路沥青路面坑槽病害快速修补，能满足冷成品混合料快速加热、铣刨旧料再生加热、现场炒制沥青混合料等多种施工工艺要求；具有一机多能、操作方便，可靠性高的特点。,"
品牌:
徐工
类别:
养护车/抢修车
型号:
XLY055T
报价:
暂无
"
徐工 XLS305P 沥青洒布车,XLS305P普通型沥青洒布车是专业喷洒乳化沥青、稀释沥青的轻型施工车辆，整车可上蓝牌，其主要用于市政和小区沥青道路的建设和养护工程，适合沥青路面的透层、粘结层、雾封层等沥青的洒布施工。,"
品牌:
徐工
类别:
沥青洒布车
型号:
XLS305P
报价:
暂无
"
天顺长城 S2277-3X 铣刨机,S2000/77X铣刨机配置原装进口556 kW 16L工程机械专用沃尔沃发动机，动力强劲，铣刨性能优异，专有的 V 型悬挂技术，大幅阻断发动机与机架间的振动传递，4FR 车身姿态调整技术，具有防倾翻功能，具有全自动下刀智能程序，行走驱动采用 ASR 电子防滑技术，牵引性能优越，创造性使用加入风扇反转控制功能，能自动清洁散热器，采用负压吸尘和气液两相除尘技术，降低铣刨物料输送的灰尘排放，黄油集中润滑装置，降低操作手劳动强度。,"
作业宽度:
（2000mm以上）大型
用途:
通用
凿毛机:

驱动方式:
燃油
"
VSS CR-1000 连续式稀浆封层机,VSS CR-1000 连续式稀浆封层机是VSS生产制造的连续式稀浆封层机。,"
品牌:
VSS
类别:
稀浆封层车
型号:
CR-1000
报价:
暂无
"
威琈特 TBS350 同步碎石封层车,TBS350同步碎石封层机是中交西筑公司集国内外同型产品的优点，自行开发的具有当代先进水平的产品。整机采用模块形式，即沥青系统、骨料系统及喷洒装置模块化安装，维护简捷方便。控制系统采用PLC+集成设计，自动控制台安装在驾驶室内，手动操作台安装在车体的后部。该设备可进行公路路面的下封层、上封层施工；路面磨耗层施工；沥青路面（乡间路面）的铺筑（层铺法施工）；特殊工况下可进行沥青、碎石分别洒（撒）布。能够适应等级路面各种工况的预防性路面养护。,"
品牌:
威琈特
类别:
同步封层车
型号:
TBS350
报价:
暂无
"
美通筑机 LMT5123TYHZ 【国六】热再生路面养护车,为倡导环境友好型社会理念，节约沥青、石料等自然资源，浙江美通筑路机械股份有限公司研制了热再生路面养护车。该车针对路面坑槽、裂缝、拥包、网裂等病害，可 100%利用沥青旧料进行现场热再生，低碳环保，节约资源，实现了经济性和实用性的完美结合。该车可实现旧料随挖随用、冷料加热、新料拌合、沥青粘层喷洒等功能；可选配多种附属机具实现坑槽修补作业，配置有液、电动力源接口；采用立式强制搅拌方式；混合料搅拌均匀。,"
品牌:
美通筑机
类别:
养护车/抢修车
型号:
LMT5123TYHZ
报价:
暂无
"
宜迅 YX-40 乳化沥青洒布车/撒布机/撒布车,"YX-40乳化沥青洒布车/撒布机/撒布车适用于切削表面乳剂的喷洒及路肩施工等小面积线状喷洒作业。可将小型沥青桶直接放置于机器上，作业更方便。带刹车的后轮可在驻车时轻松固定机器，确保了作业的安全性。配备有清洗用的塑料油箱10L。配备有油杯，如遇泵体内固化时可瞬间完成清洗。配备有圆杯，有效防止乳剂洒落，保护机器。小型轻便,装卸更轻松。","
品牌:
宜迅
类别:
沥青洒布车
型号:
YX-40
报价:
暂无
"
三一重工 SCM500C-8H 0.5米铣刨机,SCM500C-8H铣刨机常用于水泥拉毛，铣标线，铣隆声带，市政维修，井盖周边铣刨，配合大型机铣边角。,"
作业宽度:
（300-800mm）小型 
用途:
通用
凿毛机:
路面凿毛机
驱动方式:
燃油
"
大连凯联 -美国VSS  稀浆封层车上料机 ,"VSS公司在路面养护设备创新上的又一重大突破！
VSS稀浆封层车上料机(STV)经过简单的连接，就可以使它与任何品牌和型号的车载式稀浆封层车和材料输送车结合为一体，实现了稀浆封层/微表处的连续作业。","
品牌:
大连凯联
类别:
稀浆封层车
型号:
-美国VSS  稀浆封层车上料机
报价:
暂无
"
欧亚机械 EA5316TFCN466GF1XW (国VI) 纤维同步封层车,EA5316TFCN466GF1XW (国VI)纤维同步封层车采用欧洲先进的技术，在原有同步碎石封层功能的基础上，增加纤维撒布功能，纤维撒布在上下两层沥青之间，多层沥青重叠覆盖。,"
品牌:
欧亚机械
类别:
同步封层车
型号:
EA5316TFCN466GF1XW (国VI)
报价:
暂无
"
高远圣工 HGY5141TYHJ6 路面养护车,　　HGY5141TYHJ6型路面养护车（MOH路面坑槽冷补养护车）是高远圣工促进公路修补技术更新换代的新型产品。该车主要用来处理路面坑槽病害，改善路面的平整度和行驶的舒适性，提高道路行车安全系数。现场拌制、快速施工、能够实现在低唱、常温、潮湿条件下对路面进行快速修补。,"
品牌:
高远圣工
类别:
养护车/抢修车
型号:
HGY5141TYHJ6
报价:
暂无
"
浙江筑马机械 ZZM5070GLQ 城市魅力蓝牌3m³沥青洒布车,浙江筑马机械 ZZM5070GLQ 城市魅力蓝牌3m³沥青洒布车是浙江筑马机械生产制造的城市魅力蓝牌3m³沥青洒布车。,"
品牌:
浙江筑马机械
类别:
沥青洒布车
型号:
ZZM5070GLQ
报价:
暂无
"
维特根 W 50 HR 小型冷铣刨机,W 50 HR小型冷铣刨机这款工作宽度 0.50 m 的强劲的半米档冷铣刨机以其高效的施工理念而令人信服。,"
作业宽度:
（300-800mm）小型 
用途:
通用
凿毛机:

驱动方式:
燃油
"
新友 XY5310TXJ型 稀浆封层车,XY5310TXJ型稀浆封层车XY5310TXJ型稀浆封层车乳化沥青稀浆封层车是全自动、智能化全液压封层车，该机可以实现高等级公路路面养护微表处和稀浆封层作业。采用先进的独立的电液比例控制技术，保证了控制的集成性和先进性，同时确保了稀浆混合料的配比精度，为用户提供准确的材料消耗参数，确保了用户对施工成本的正确掌握。,"
品牌:
新友
类别:
稀浆封层车
型号:
XY5310TXJ型
报价:
暂无
"
河南鼎诚 HTN5252TFC 沥青碎石同步封层车,HTN5252TFC同步碎石封层车是我公司结合工程施工和多年设备研发、制造基础上于2018年研制开发的全新力作。设备不仅用于公路表面、桥面防水、下封层中的碎石封层工艺；特制的分料装置，更可用于面层保护层、抗滑层施工作业。,"
品牌:
河南鼎诚
类别:
同步封层车
型号:
HTN5252TFC
报价:
暂无
"
易路美 HOTBOX-S1000 热再生养护车,HOTBOX-S1000热再生养护车是一款多功能修补设备，其功能具备旧料再生、冷料加热、灌缝功能、电动输出等多种功能，该款养护车每次加热时间为12-15分钟，可以加热800-1000公斤热料，拖挂式并带有安全橡胶鼓式刹车系统，行车更安全，该产品获得多项技术.,"
品牌:
易路美
类别:
养护车/抢修车
型号:
HOTBOX-S1000
报价:
暂无
"
