名称,介绍,详情
玉柴 YCH12 滑移装载机,玉柴 YCH12 滑移装载机是玉柴生产制造的行走方式为轮胎式滑移装载机。,"
行走方式:
轮胎式
额定载重量:

动力方式:

品牌:
玉柴
"
柳工 777A 挖掘装载机,CLG777A挖掘装载机极佳的日常保养和维修简易机构节省宝贵时间，专为轻松快速维护保养而设计，打开上掀式发动机罩，可快速接触发动机，冷却液、制动液、机油尺和空滤等，保养成本低，为您节省时间和金钱。,"
额定功率:
100马力以上
操作重量:
8000公斤以下
品牌:
柳工
类别:
挖掘装载机
"
彭浦 PD120 履带式推土机,彭浦 PD120 履带式推土机是彭浦生产制造的功率为履带式推土机。,"
功率:

行走:
履带式
用途:
标准型
动力方式:

"
泰安现代 XDCY-2 铲运机,XDCY-2铲运机产品详细介绍动力系统采用4110增压发动机，功率大、排放低。采用液压先导转向，转向更平稳。行走系统采用液力变矩器、动力换档变速箱，提高了可靠性。工作系统采用先导操控，使工作操作更加简单，工作效率更高。停车制动为弹簧制动、液压释放，使制动安全可靠。尾气排放系统采用水过滤系统，大大降低了空气污染。,"
行走:

卸土:

斗容:
3立方以下
动力方式:

"
三一重工 SYM3311ZZX1BEV 416充电版自卸车,"SYM3311ZZX1BEV416充电版自卸车零排放更环保，绿色“芯”动力，
无排放升级顾虑,无强制报废风险真正零排放,无污染。","
行走方式:
轮胎式
动力方式:
电动
品牌:
三一重工
类别:
自卸车
"
小松 HD785-7 自卸卡车,"HD785-7非公路矿用自卸卡车HD785-7非公路矿用自卸卡车配备的小松发动机拥有良好的动力性和经济性,智能换挡功能操作更加简单,小松自动变速箱有跳跃换档功能，保证了平稳的换档和灵敏的加速,安全的制动系统配备了免维护、大容量、高度灵敏的减速器。","
行走方式:
轮胎
车架形式:
刚性
动力方式:

品牌:
小松
"
劲工 JG80L 铁路掏碴机,劲工 JG80L 铁路掏碴机是劲工生产制造的动力方式为铁路掏碴机。,"
动力方式:

品牌:
劲工
类别:
多用途挖掘机
型号:
JG80L
"
柳工 9035EZTSG4 国四挖掘机,9035EZTSG4国四关键零部件全球采购，采用国际先进品牌产品，强势联合，优势互补，性能更高可靠。,"
整机工作质量(kg):
封闭3980/敞篷3860
额定斗容(m3):
0.11
额定功率(KW/rpm):
22.2/2400
发动机型号:
洋马3TNV88-Z
"
三一重工 SY155W（运动版） 轮式挖掘机,"搭载五十铃4HK1发动机，额定功率128 4kW,功率余量更大，充足的功率储备，确保机器在恶劣工况下工作的可靠性。","
整机工作质量(kg):
14100
铲斗容量(m3):
0.6
额定功率(Kw/rpm):
128.4/2000
发动机型号:
五十铃4HK1
"
卡特彼勒 CAT?966 GC 轮式装载机,新型 Cat? 966 GC 轮式装载机价格实惠且易于操作。配备按需运转的风扇、负载感应液压系统、直观的控制装置和高性能系列铲斗，可实现低油耗。该机器旨在为一系列广泛应用提供一款理想设备。出色的机器性能与较低的拥有和运营成本相结合，使得 966 GC 成为您业务的最佳选择。,"
整机工作质量(kg):
21577
额定斗容(m3):
3.8 - 7.1
额定载重量(kg):

发动机型号:
Cat C9.3B
"
晋工 JGM761FT26KV 叉装车,轮式叉装机是晋工机械针对石材荒料开采、加工的作业状况，自主研制的符合石材荒料铲、装运及堆料等的石材矿山机械设备。适应现代开采工艺，可以轻松的撬、铲荒料，降低人力成本及强度。,"
整机工作质量(kg):
29400
额定载重量(kg):
26000
发动机型号:
潍柴（国三）
额定功率(Kw/rpm):
178
"
龙工 LG307 滑移装载机,LG307滑移装载机整体车架结构，强度更高，稳定性好；采用久保田原装发动机，动力强劲，节能环保，达到EPAInterimTierIV&EUStageIIIA排放标准；采用美国萨奥丹佛斯，德国力士乐液压系统，整体系统稳定可靠；驾驶室采用大角度后翻设计，维修更便利；符合FOPS/ROPS国际安全标准的高强度驾驶室，驾驶空间更大更舒适；。,"
行走方式:
轮胎式
额定载重量:
0.8吨以下
动力方式:

品牌:
龙工
"
全工 WZ25-16Y 挖掘装载机,WZ25-16Y挖掘装载机加大驾驶室、安全玻璃。豪华减震座椅。绞接式车架、转弯半径小，无级变速，全液压转向，操作轻松方便.采用名牌液压件，双泵合流，动力强劲；配有多功能管路，可配备多种选装件以满足不同用户的需求。中置挖掘装置和展翼式支腿，在破碎岩石和深度挖掘时，比其他形式的挖掘装置具有更强的稳定性。采用加宽轮胎，提高抓地力，增加操控性，同时缩短刹车距离。,"
额定功率:
100马力以下
操作重量:
8000公斤以下
品牌:
全工
类别:
挖掘装载机
"
国机洛阳 TS100L-3 履带推土机,TS100L-3履带推土机本机采用与英国里卡多公司合资技术生产的柴油发动机，符合国家Ⅲ阶段排放要求，噪音低、扭距大、节能环保；主离合器：采用干式、多片结构、常结合主离合器，具有扭距储备大，工作可靠等特点；变速箱：变速箱为4F+2R机械换档变速箱，操作简单，维修方便，使用可靠；转向离合器为干式，多片转向离合器，液压助力操纵，易保养，操纵轻便；。,"
功率:
120以下
行走:
履带式
用途:
湿地型
动力方式:

"
泰安现代 XDCY-1(电) 铲运机,泰安现代 XDCY-1(电) 铲运机是泰安现代生产制造的行走为铲运机。,"
行走:

卸土:

斗容:
3立方以下
动力方式:
电动
"
楚飞 东风牌EQ5160CCQ12DFAC型仓栅式运输车 ,楚飞 东风牌EQ5160CCQ12DFAC型仓栅式运输车 是楚飞生产制造的行走方式为。,"
行走方式:

动力方式:

品牌:
楚飞
类别:
自卸车
"
玉柴 YCK360 矿用矿车,玉柴 YCK360 矿用矿车是玉柴生产制造的行走方式为矿用矿车。,"
行走方式:

车架形式:
铰接式
动力方式:

品牌:
玉柴
"
柳工 908F 轨道机,"可在驾驶室内完成所有动作操作,钢轨轮行走和履带行走切换，可实现一键操作，方便快捷，防止漏操作。","
动力方式:

品牌:
柳工
类别:
多用途挖掘机
型号:
908F
"
山河智能 SWE60F 国四挖掘机,SWE60F国四挖掘机采用国四?排量发动机，低速段匹配优化，低转速作业时效率更?、油耗更低。,"
整机工作质量(kg):
5900-6100
额定斗容(m3):
0.15?0.30
额定功率(KW/rpm):
35.9/2000
发动机型号:
4TNV94L-ZCWSUC
"
恒特 HT85W-Z 轮式抓装机 抓木机 铁爪360°旋转,HT85W-Z轮式抓装机抓木机铁爪360°旋转进口配置：采用高功率低油耗的名牌康明斯发动机，满足中国第三排放标准，配备涡轮增压及冷却系统，具有高燃油效率、动力储备足、耐久性强等特点。液压系统根据负载需求，提供精确的流量控制，匹配发动机的实时功率，达到显著地节能效果。进口多路阀，搭配进口管路可稳定的实现复合动作，提高工作效率。多重油滤系统、气滤，防护更严密，维护更便捷。快速转场：。,"
整机工作质量(kg):
8100
铲斗容量(m3):
500kg
额定功率(Kw/rpm):
48KW/2200r/min
发动机型号:
YC4FA65-T300-F9T0WC
"
晋工 JGM857E 电动装载机,"整机轴距3300mm，后悬距离1685mm，整机前后桥荷分布合理，稳定性好，采用双电机系统驱动方案，油泵电机和行走电机分开可实现独立控制，动力更强，更加节能。
相较于传统柴油发动机，电机驱动响应快速、工作效率高，零排放、零污染，噪音小、震动低。","
整机工作质量(kg):
18200
额定斗容(m3):
3
额定载重量(kg):
5500
发动机型号:

"
徐工 XC6-3007K 伸缩臂叉装机,XC6伸缩臂叉装机，是国内操控智能化程度高，安全高效的伸缩臂叉装机产品。电控静压传动系统、无级变速驱动技术，操作更加平稳可靠；智能独立散热系统，节能高效。,"
整机工作质量(kg):
7450
额定载重量(kg):
3000
发动机型号:

额定功率(Kw/rpm):
90
"
盖尔 R85 轮式滑移装载机,R85轮式滑移装载机为轻型滑移，圆弧举升，最大举升高度3167mm，额定工作重量386kg，净功率23.9hp(17.8)@3000。,"
行走方式:
轮胎式
额定载重量:
0.8吨以下
动力方式:

品牌:
盖尔
"
卡特彼勒 CAT?432F 侧移挖掘装载机,新一代的 F 系列反铲装载机秉承了 Cat 品牌的设计传统和创新。 第六代的 F 系列承载着我们超过 25 年的丰富经验，并树立了新的标杆。 请立即咨询离您最近的 Cat 代理商，了解 Caterpillar 的新一代挖掘装载机。,"
额定功率:
100马力以下
操作重量:
8000公斤以下
品牌:
卡特彼勒
类别:
挖掘装载机
"
山推 DE17-X2 电动推土机,DE17-X2纯电推土机，采用纯电驱动，节能环保，动力强劲、具有生产效率高、可靠性高、转弯半径小、使用成本低等特点。该设备工作装置操纵灵活，驾驶室视野宽阔，舒适性好，能适应环保要求高的作业环境，维保便利，主要用于电厂、煤矿、钢厂等狭小场地作业工况，适用松散物料的推运、堆积、回填等作业。,"
功率:
220-320
行走:
履带式
用途:
标准型
动力方式:
电动
"
泰安现代 XDCY-1A 铲运机,XDCY-1A铲运机产品详细介绍动力系统采用云内4102增压发动机或天津雷沃发动机，功率大，排放低。采用技术领先的回转支承结构，相比传统的后桥摆动形式，故障率更低。采用双转向油缸，液压转向，使转向更平稳。行走系统采用280型液力变矩器、20型动力换档变速箱，加重型轮边减速桥，维护方便，配套件更易采购。工作系统采用先导操控，使操作更加简单，工作效率更高。,"
行走:

卸土:

斗容:
3立方以下
动力方式:

"
华菱汽车 HN3310B36C1BEV 282kWh换电版M5新能源自卸车,华菱汽车 HN3310B36C1BEV 282kWh换电版M5新能源自卸车是华菱汽车生产制造的行走方式为轮胎式282kWh换电版M5新能源自卸车。,"
行走方式:
轮胎式
动力方式:
电动
品牌:
华菱汽车
类别:
自卸车
"
同力重工 TL889E 矿用卡车,"大马力、大承载、高效率、低消耗,搭载770马力发动机，符合国家非道路第三阶段排放要求，动力更强、可靠性更高，燃油经济性更好。","
行走方式:
轮胎
车架形式:
刚性
动力方式:

品牌:
同力重工
"
小松 PC210-11M0 汽车拆解机,PC210-11M0汽车拆解机拆解分类作业更快、更准确，新时代需求的金属拆解专用机械。,"
动力方式:

品牌:
小松
类别:
多用途挖掘机
型号:
PC210-11M0
"
山推挖掘机 SE390LC-10W 国四大型挖掘机,SE390LC-10W大型挖掘机采用潍柴WP10.5H高端定制工程机械发动机，功率、扭矩储备系数大，动力强劲，性能可靠，高原适应性强。,"
整机工作质量(kg):
39000kg
额定斗容(m3):
0.45-2.2（1.93）m3
额定功率(KW/rpm):
280/2000KW/rpm
发动机型号:
WP10.5H
"
山东临工 E7150F 轮式挖掘机,E7150F是SDLG吸收VOLVO先进技术开发的一款集节能、可靠、舒适于一身的产品，该产品具备出众的机动性，并配备加强型工作装置、优化匹配的动力液压系统，广泛用于清理、挖掘沟渠，处理建筑垃圾、剥离沥青、平整地面、吊装和更换管道等工况。,"
整机工作质量(kg):
13100
铲斗容量(m3):
0.6
额定功率(Kw/rpm):
110
发动机型号:

"
雷沃重工 FL966EV 装载机,雷沃FL966EV纯电动6吨装载机，它是基于FL966K这个成熟平台，搭载雷沃电动一代成熟技术，三电的硬件及热管理系统与批量销售的FL960EV同一个平台架构，可靠性得到了保证。,"
整机工作质量(kg):

额定斗容(m3):

额定载重量(kg):

发动机型号:

"
三一重工 STH1056A 叉装车,STH1056A叉装车具有可靠的臂架及结构件，并通过严格测试，驾驶室满足FOPS和ROPS强度要求，通过北美B56.6认证，称重指示系统，GPS车队管理系统，水平移动功能，智能故障诊断。,"
整机工作质量(kg):
15100
额定载重量(kg):
4536
发动机型号:
Cummins QSF3.8 Tier 4(f)
额定功率(Kw/rpm):
97/2200
"
詹阳动力 JYL3185-A 滑移装载机,"JYL3185-A滑移装载机优异的操作仓，让您视线无碍1,850磅831公斤载重量掘起力4，250磅1928公斤通过铰链连接的铲斗可以伸到11英尺35米的高空。","
行走方式:
轮胎式
额定载重量:
0.8-1吨
动力方式:

品牌:
詹阳动力
"
凯斯 590SN 挖掘装载机,590SN挖掘装载机特性电子控制高压共轨发动机：标配电子控制，高压共轨发动机上的空空中冷的涡轮增压系统，提升输出功率同时，提高燃油经济性能。标配阻尼风扇：不仅节省燃油消耗，避免不必要的浪费，而且将发动机工作噪音降到最低。加力举升（PowerLiftTM）功能：。,"
额定功率:
100马力以上
操作重量:
8000公斤以上
品牌:
凯斯
类别:
挖掘装载机
"
柳工 LD17CLG4 推土机,LD17CLG4装载机搭载康明斯L9国四发动机，高压共轨、精确燃烧控制，高效节油7%-20%。,"
功率:
120-220
行走:
履带式
用途:
标准型
动力方式:

"
泰安现代 XDCY-0.6 立方内燃铲运机,XDCY-0.6立方内燃铲运机产品详细介绍动力系统采用490发动机，可选装490增压发动机，功率大、排放低。采用技术领先的回转支承结构，相比传统的后桥摆动形式，故障率更低、易维护。行走系统采用液力变矩器、动力换档变速箱，提高了可靠性。采用液压转向，双转向油缸，转向更平稳。工作系统采用先导操控，使工作操作更加简单，工作效率更高。,"
行走:

卸土:

斗容:
3立方以下
动力方式:

"
