名称,介绍,详情
青岛解放 新悍威 6×2 载货车,"新悍威6×26×2载货车,在传统优势产品J5M基础上整体提升，采用新悍威平地板高顶全浮驾驶室，驾乘舒适安全，自重轻、总成成熟；为满足高速物流需要，可以选用240-260马力发动机，相应匹配9挡变速箱，箱长7700、8600、9500；可选为：化工液体运输、翼开启厢式、运油、保温、冷藏、舞台、禽畜车等专用车底盘。","
排量(L):

发动机型号:
大柴CA6DE3-22E3F
整车重量(t):

最大输出功率(kw):

"
大运 CGC4180 牵引车,大运 CGC4180 牵引车是大运生产制造的动力方式为牵引车，CGC4180的牵引总质量(kg)为。,"
牵引总质量(kg):

发动机:

动力方式:

品牌:
大运
"
中国重汽 ZZ1254K42C6C1 载货汽车,"ZZ1254K42C6C1载货汽车该系列车型采用国内成熟中型车总成和零部件，匹配L2000新款驾驶室,产品具有较好的适应性、经济性及动力性,功率覆盖范围220PS260PS。主要适用于城镇货物周转及中短途运输。","
排量(L):

发动机型号:

整车重量(t):
9.16
最大输出功率(kw):

"
三一重工 SYM42503SWSEV 江山6X4 282平顶复合版充换一体电动牵引车,"SYM42503SWSEV江山6X4 282平顶复合版充换一体电动牵引车
整车自重小于9.5吨，广泛应用高强钢、复合材料降低自重，使江山平顶电动重卡的自重更接近传统燃油车的8.8吨，低于9.5吨自重，能大大减少运力损失，让客户每趟至少多拉1吨货，多挣1吨货钱。","
牵引总质量(kg):
49000
发动机:

动力方式:

品牌:
三一重工
"
青岛解放 新悍威 8×2 载货车,新悍威8×2新悍威平地板高顶驾驶室全浮天窗，真正、体现继承传统发扬光大的产品；457冲焊桥，国内使用最广泛的驱动桥，成熟可靠；可随动转向的三轴随动桥，通过增减气压达到调节轴核的作用，保证车辆处于好的动力状态。600升油箱，超长的续驶里程。,"
排量(L):

发动机型号:
大柴CA6DE3-24E3F
整车重量(t):

最大输出功率(kw):

"
徐工 XGA4253FCEVWC 氢燃料牵引车,徐工 XGA4253FCEVWC 氢燃料牵引车是徐工生产制造的动力方式为氢燃料氢燃料牵引车，XGA4253FCEVWC的牵引总质量(kg)为49000。,"
牵引总质量(kg):
49000
发动机:

动力方式:
氢燃料
品牌:
徐工
"
中国重汽 ZZ1164F5216C1 载货汽车,"ZZ1164F5216C1载货汽车该系列车型采用国内成熟中型车总成和零部件，匹配L2000新款驾驶室,产品具有较好的适应性、经济性及动力性,功率覆盖范围140PS160PS。主要适用于城镇货物周转及中短途运输。","
排量(L):

发动机型号:

整车重量(t):
5.81
最大输出功率(kw):

"
华菱汽车 H7 牵引车,华菱汽车 H7 牵引车是华菱汽车生产制造的动力方式为牵引车，H7的牵引总质量(kg)为。,"
牵引总质量(kg):

发动机:

动力方式:

品牌:
华菱汽车
"
青岛解放 悍威 6×2 载货车（标载版）,悍威6×2悍威驾驶室，四点全浮悬置减少车辆振动和对驾驶室的冲击，提高驾驶乘坐舒适性，密封性能提高；锡柴六缸发动机，190马力，动力强劲，市场保有量大，维修方便，省油、稳定更舒适；加强板簧，提高稳定性；电动门窗、操作性好，标配空调，提高驾乘舒适度。,"
排量(L):

发动机型号:
锡柴CA6DF3-19E3F
整车重量(t):

最大输出功率(kw):

"
中国重汽 豪沃NX 4x2 牵引车,豪沃NX牵弓|车是中国重汽针对集装箱中短途运输市场开发的一款高效、节油、安全、舒适的牵引车，以其超高的性价比及优异的产品品质赢得市场及用户认可。,"
牵引总质量(kg):

发动机:
WP10H400E62/WP8.340E62/WP9H350E62
动力方式:

品牌:
中国重汽
"
中国重汽 ZZ5251XXYM4641C1 厢式运输车,ZZ5251XXYM4641C1厢式运输车金王子系列载货车采用德国MAN技术L2000驾驶室，具有结构紧凑，线条大方，舒适宽敞，视野开阔，车门开启角度大，驾驶室翻转角度大，维护方便等优点。匹配中国重汽牌发动机、HW系列变速器、HW系列单级减速驱动桥或ST系列双级减速驱动桥，具有承载能力强，动力强劲，可靠性高，爬坡能力强，经济车速高等优点。,"
排量(L):

发动机型号:

整车重量(t):
10.88
最大输出功率(kw):

"
青岛解放 新大威 6X2 轻量化 牵引车,新大威6X2同类型最轻的6×2牵引车；锡柴330马力发动机、12档变速箱，动力最佳组合；整车采用轻量化技术，提高用户使用效益；全车采用高端配置，致力打造中高端新大威产品；换档变速操纵移至驾驶室员右侧中地板，提高换档操作灵活性；副簧采用橡胶悬挂，单项降重100KG。,"
牵引总质量(kg):

发动机:

动力方式:

品牌:
青岛解放
"
青岛解放 新大威 8X4 LNG 载货车,新大威8X4LNGLNG8X4载货车，双罐续航里程超过1000Km标载；采用成熟的457冲焊桥，加强贯通轴（端面齿结构），保证高可靠性；潍柴WP10NG280E40，国Ⅳ标准；数字化气量显示，直观准确；陕齿9JS135B变速箱，速比875后桥，保证最佳的经济车速。,"
排量(L):

发动机型号:
潍柴WP10NG280E40
整车重量(t):

最大输出功率(kw):

"
大运 CGC4222 牵引车,CGC4222牵引车◎欧式驾驶室：采用欧式大空间驾驶室，人性舒适，鸟巢式设计的骨架坚固无比，前围下部采用了国内重卡首创特有吸能保险杠，四点悬浮式支撑设计，使得车身不仅可承受50%以上的冲击，确保驾乘人员的生命安全的同时，也大大减少了颠簸与振动，提高了舒适性。◎◎宽式的卧铺空间：2490mm宽体高顶双层卧铺车身。◎实用的多室顶柜：。,"
牵引总质量(kg):

发动机:

动力方式:

品牌:
大运
"
中国重汽 ZZ1311M4661C 载货汽车,ZZ1311M4661C载货汽车金王子系列载货车采用德国MAN技术L2000驾驶室，具有结构紧凑，线条大方，舒适宽敞，视野开阔，车门开启角度大，驾驶室翻转角度大，维护方便等优点。匹配中国重汽牌发动机、HW系列变速器、单级或双级减速驱动桥，具有承载能力强，动力强劲，可靠性高，爬坡能力强，经济车速高等优点。,"
排量(L):

发动机型号:

整车重量(t):
12.98,13.17,12.07
最大输出功率(kw):

"
三一重工 SYM42503SWBEV 江山6X4 282平顶复合版充电电动牵引车,SYM42503SWBEV三一重卡江山6X4 282平顶复合版充电电动牵引车整车自重小于9.5吨，广泛应用高强钢、复合材料降低自重，使江山平顶电动重卡的自重更接近传统燃油车的8.8吨，低于9.5吨自重，能大大减少运力损失，让客户每趟至少多拉1吨货，多挣1吨货钱。,"
牵引总质量(kg):
49000
发动机:

动力方式:
电动
品牌:
三一重工
"
青岛解放 新大威国Ⅳ 8×4 载货车（复合型）,新大威国Ⅳ8×4新大威10版高顶环绕内饰全浮天窗驾驶室，全骨架设计，前围、侧围、车门采用加强型防撞横梁，安全、美观、舒适。车架采用双层高强度板联合压型，提高内外板贴合度，消除铆钉切断造成的安全隐患，抗扭强度成倍增加。采用大马力发动机+超速档变速箱+小速比后桥，在保证爬坡能力的同时，提高营运效率。发动机采用单缸四气门博世电控共轨发动机，进排气效率高，动力强劲，可靠、经济。,"
排量(L):

发动机型号:
大柴CA6DK1-28E4
整车重量(t):

最大输出功率(kw):

"
徐工 XGA4250FCEVWC 氢燃料牵引车,徐工 XGA4250FCEVWC 氢燃料牵引车是徐工生产制造的动力方式为氢燃料氢燃料牵引车，XGA4250FCEVWC的牵引总质量(kg)为。,"
牵引总质量(kg):

发动机:

动力方式:
氢燃料
品牌:
徐工
"
中国重汽 ZZ1251M4441C1 载货汽车,ZZ1251M4441C1载货汽车金王子系列载货车采用德国MAN技术L2000驾驶室，具有结构紧凑，线条大方，舒适宽敞，视野开阔，车门开启角度大，驾驶室翻转角度大，维护方便等优点。匹配中国重汽牌发动机、HW系列变速器、单级或双级减速驱动桥，具有承载能力强，动力强劲，可靠性高，爬坡能力强，经济车速高等优点。,"
排量(L):

发动机型号:

整车重量(t):
10.360
最大输出功率(kw):

"
中国重汽 汕德卡6x 4 柴油牵引车,"汕德卡G7S 6x4牵引车,搭载高效能曼技术发动机、第七代S- AMT16高效智能化AMT变速器、曼技术驱动桥的欧标动力链延续欧洲血统，定位国内高端重卡，树立高端重卡新标杆。适用于日用工业品运输、危险品运输、砂石料运输、粉粒物料运输、准大件运输等多种细分行业。为客户提供高效、舒适、节油、智慧解决方案。","
牵引总质量(kg):

发动机:
MC13H.57-61/MC13H.54-61
动力方式:

品牌:
中国重汽
"
青岛解放 龙V 4×2 载货车（城际物流 国Ⅳ）,龙V4×2城际高速物流专用车。全新升级龙V驾驶室，优化驾乘空间，标配电动门窗、气囊座椅、三合一车锁钥匙，全面提升驾驶室档次，驾乘更舒适。全面匹配锡柴、大柴道依茨四缸160马力发动机，动力更强劲，拉得更多，速度更快，油耗更省。一汽6档变速箱，最大输入扭矩高达750N.M。全新优化的进气系统、动力传递系统、制动系统，进气能力提升50%，储气筒容积加大33%，制动更稳健。,"
排量(L):

发动机型号:
大柴BF4M2012-16E4
整车重量(t):

最大输出功率(kw):

"
青岛解放 新大威 6×4 牵引甩挂车（复合型）,新大威6×4新大威驾驶室，性能优化，提升品质，换挡手柄置于驾驶室员右侧、降低座椅高度40MM，进一步提升操纵舒适性。锡柴11升420马力发动机，低转速、大扭矩。1200rpm经济车速达到90Km/h，储备功率大，保证起步、爬坡更有力。一汽12档超速档变速箱，高速、山区、国道路面适应性广。采用进口离合器和成熟可靠的457后桥，提高可靠性。,"
牵引总质量(kg):

发动机:

动力方式:

品牌:
青岛解放
"
中国重汽 ZZ5087XXYD3814D183 厢式运货车,ZZ5087XXYD3814D183厢式运货车该车型动力性优越，油耗低，性能稳定可靠，并具有多种个性化配置可选，驾驶室美观大方，安全舒适。适用于公路中短途运输。,"
排量(L):

发动机型号:

整车重量(t):
3750
最大输出功率(kw):

"
大运 CGC4251 牵引车,CGC4251牵引车◎欧式驾驶室：采用欧式大空间驾驶室，人性舒适，鸟巢式设计的骨架坚固无比，前围下部采用了国内重卡首创特有吸能保险杠，四点悬浮式支撑设计，使得车身不仅可承受50%以上的冲击，确保驾乘人员的生命安全的同时，也大大减少了颠簸与振动，提高了舒适性。◎◎宽式的卧铺空间：2490mm宽体高顶双层卧铺车身。◎实用的多室顶柜：。,"
牵引总质量(kg):

发动机:

动力方式:

品牌:
大运
"
青岛解放 赛龙LNG4×2 厢式载货车（城际物流）,赛龙LNG4×2厢式载货车（城际物流）全新锡柴NG发动机，运行成本更低，经济效益明显。标配240升LNG气瓶，满载可行驶300-350公里，满足城镇运输需求。赛龙经典驾驶室，全新结构变速操作器、环绕仪表，驾乘更舒适。一汽六档变速箱，换档轻便灵活，性能稳定，可靠性好。改进435冲焊桥，充分保证承载能力。,"
排量(L):

发动机型号:
锡柴CA6SF2-19E4N
整车重量(t):

最大输出功率(kw):

"
三一重工 SM4600T0BEV 纯电动港口牵引车,三一电动集卡是三一海工针对港口低速重载开发的集装箱运输产品，搭载全新开发的高效大扭矩直驱技术和AMT技术，高性能的磷酸铁锂电池和高压配电集成系统，是建设绿色港口的好帮手。,"
牵引总质量(kg):
70000
发动机:

动力方式:
电动
品牌:
三一重工
"
中国重汽 ZZ1047B2813D1Y45 载货汽车,ZZ1047B2813D1Y45载货汽车该车型动力性优越，油耗低，性能稳定可靠，并具有多种个性化配置可选，驾驶室美观大方，安全舒适。适用于市内、郊区和乡间短途运输。,"
排量(L):

发动机型号:

整车重量(t):
2370
最大输出功率(kw):

"
徐工 XGA4180BEVWAA 纯电动换电式牵引车,徐工 XGA4180BEVWAA 纯电动换电式牵引车是徐工生产制造的动力方式为电动纯电动换电式牵引车，XGA4180BEVWAA的牵引总质量(kg)为。,"
牵引总质量(kg):

发动机:

动力方式:
电动
品牌:
徐工
"
青岛解放 赛龙CNG4×2 仓栅式载货车（城际物流）,赛龙CNG4×2仓栅式载货车（城际物流）NG四缸发动机，符合国Ⅳ标准，耗气量低，经济效益明显。赛龙驾驶室，全新结构变速操作器、环绕仪表，轿车化的舒适感，驾乘更舒适。标配120L4CNG气瓶，可行驶350-400公里，满足日常载货要求。标配1092改进铸造桥，桥壳断面尺寸116×164mm，承载能力更强。结构升级，对现有玻璃升降器进行升级，提升后省力约15%。,"
排量(L):

发动机型号:
玉柴YC4D140N-40
整车重量(t):

最大输出功率(kw):

"
中国重汽 汕德卡G7 6x4 燃气牵引车,"中国重汽集团G7系列牵引|车在传承了汕德卡的高经济、高可靠、高安全、高舒适、高智能化的同时匹配重汽自主变速箱，适应各种复杂路况的同时节能节油,全车轻量化设计，智能化配置，动力强劲，翻山越岭任君驰骋，千里坦途分秒必争。","
牵引总质量(kg):

发动机:
MT13.46-60
动力方式:

品牌:
中国重汽
"
中国重汽 ZZ5251ZKXM60HGD1 车厢可卸式汽车,ZZ5251ZKXM60HGD1车厢可卸式汽车该车为中国重汽成熟产品，动力性优越，油耗低，性能稳定可靠，并具有多种个性化配置可选，驾驶室美观大方，安全舒适。适用于公路长途标载运输及中短途运输。,"
排量(L):

发动机型号:

整车重量(t):
8450
最大输出功率(kw):

"
青岛解放 新大威 6×4 牵引车（标载复合）,"新大威6×4AMT自动变速箱，操作简单，减轻劳动强度，手自一体化，如轿车般轻松安全。降低油耗，节约资金支出；油耗低于手动挡，减少磨损，提高离合器寿命，无换挡过程，更快更省。高速、山区国道路面适应性广。锡柴390马力发动机，低转速、大扭矩节油发动机，保证起步、爬坡有力。整车轻量化设计：采用前盘后鼓制动器、少片簧、铝合金储气筒、真空胎降自重,自重达到9吨，拉得多，赚得多。","
牵引总质量(kg):

发动机:

动力方式:

品牌:
青岛解放
"
青岛解放 途威LNG8×4 载货（中长途物流运输车),"途威LNG8×4载货（中长途物流运输车潍柴280马力NG发动机，动力性好,起步容易，更环保、经济性更高，使用成本较同类柴油产品节省30%以上。整体轻量化设计，铝合金组合式储气筒，模块化程度高；选装少片簧，降低自重。新大威驾驶室环绕仪表，空气座椅，美观舒适，安全密封性好，环绕外变速操纵机构，操纵灵活，方便。双气瓶设计，续航里程可达1100-1200公里。","
排量(L):

发动机型号:
潍柴WP10NG280E40
整车重量(t):

最大输出功率(kw):

"
大运 CGC4250 牵引车,CGC4250牵引车◎潍柴WP10柴油机：唯动力，尽叱咤！◎奔驰技术传动轴：。,"
牵引总质量(kg):

发动机:

动力方式:

品牌:
大运
"
中国重汽 ZZ5313XXYN466GD1 厢式运输车,ZZ5313XXYN466GD1厢式运输车该车为中国重汽成熟产品，动力性优越，油耗低，性能稳定可靠，并具有多种个性化配置可选，驾驶室美观大方，安全舒适。适用于公路长途标载运输及中短途运输。,"
排量(L):

发动机型号:

整车重量(t):
13050
最大输出功率(kw):

"
三一重工 SM4257T0BEV 纯电动港口牵引车,三一电动集卡是三一海工针对港口低速重载开发的集装箱运输产品，搭载全新开发的高效大扭矩直驱技术和AMT技术，高性能的磷酸铁锂电池和高压配电集成系统，是建设绿色港口的好帮手。,"
牵引总质量(kg):
70000
发动机:

动力方式:
电动
品牌:
三一重工
"
中国重汽 ZZ5251CCYK42CGD1 仓栅式运输车,ZZ5251CCYK42CGD1仓栅式运输车类底盘，该底盘用于改装消防车、清障车、油田作业类车、起重机、混凝土泵车等。结构合理、性能优越，能满足各类专用车改装及使用要求。,"
排量(L):

发动机型号:

整车重量(t):
9480
最大输出功率(kw):

"
徐工 XGA4254BEVWCA 纯电动换电式牵引车,徐工 XGA4254BEVWCA 纯电动换电式牵引车是徐工生产制造的动力方式为电动纯电动换电式牵引车，XGA4254BEVWCA的牵引总质量(kg)为。,"
牵引总质量(kg):

发动机:

动力方式:
电动
品牌:
徐工
"
中国重汽 ZZ1317M386GD1 载货车,ZZ1317M386GD1载货车该车采用MAN核心总成技术开发的全新一代高端中重卡产品，燃油经济性突出，自重轻，动力性优越，性能稳定可靠，并具有多种个性化配置可选，驾驶室美观大方，安全舒适。适用于公路长途标载运输及中短途运输。,"
排量(L):

发动机型号:
MC07.31-40，MC07.34-40
整车重量(t):
11
最大输出功率(kw):

"
中国重汽 汕德卡G7 6x4 牵引车,"中国重汽集团G7系列牵引车在传承了汕德卡的高经济、高可靠、高安全、高舒适、高智能化的同时匹配重汽自主变速箱，适应各种复杂路况的同时节能节油,全车轻量化设计，智能化配置，全马力覆盖，460、490、500、 510、 540、 550、 570马力车型自由选择动力强劲，翻山越岭任君驰骋，千里坦途分秒必争。","
牵引总质量(kg):

发动机:
MC13.50-61/WP13H.51-61/MC13H.57-61/MC11H.46-61/MC1
动力方式:

品牌:
中国重汽
"
中国重汽 ZZ1257N584GD1 载货车,ZZ1257N584GD1载货车该车采用MAN核心总成技术开发的全新一代高端中重卡产品，燃油经济性突出，自重轻，动力性优越，性能稳定可靠，并具有多种个性化配置可选，驾驶室美观大方，安全舒适。适用于公路长途标载运输及中短途运输。,"
排量(L):

发动机型号:
MC07.31-40，MC07.34-40
整车重量(t):
10.5
最大输出功率(kw):

"
青岛解放 悍V 6×2 牵引车（轻量化 国Ⅳ）,悍V6×2整车轻量化设计，标配铝合金储气筒，同等配置，整车自重轻，领先国内同类车型，提高用户经济效益。悍V平地板高顶加长150驾驶室，全新外型及内饰，带侧翼板和导流罩，更加刚劲威猛，标配电动门窗，提高用户操纵方便性，驾乘舒适。锡柴CA6DL2系列机型标配发动机制动，提高行车安全，采用电控高压共轨系统，维护成本更低。,"
牵引总质量(kg):

发动机:

动力方式:

品牌:
青岛解放
"
中国重汽 ZZ1207K56CGD1 载货车,ZZ1207K56CGD1载货车该车采用MAN核心总成技术开发的全新一代高端中重卡产品，燃油经济性突出，自重轻，动力性优越，性能稳定可靠，并具有多种个性化配置可选，驾驶室美观大方，安全舒适。适用于公路长途标载运输及中短途运输。,"
排量(L):

发动机型号:
MC05.21-40，MC07.21-40，MC07.24-40
整车重量(t):
8.8
最大输出功率(kw):

"
大运 CGC4220 牵引车,CGC4220牵引车◎潍柴WP10柴油机：唯动力，尽叱咤！◎奔驰技术传动轴：。,"
牵引总质量(kg):

发动机:

动力方式:

品牌:
大运
"
中国重汽 ZZ1127G421GD1 载货车,ZZ1127G421GD1载货车该车采用MAN核心总成技术开发的全新一代高端中重卡产品，燃油经济性突出，自重轻，动力性优越，性能稳定可靠，并具有多种个性化配置可选，驾驶室美观大方，安全舒适。适用于公路长途标载运输及中短途运输。,"
排量(L):

发动机型号:
MC05.14-40，MC05.16-40
整车重量(t):
5.76
最大输出功率(kw):

"
三一重工 HQC42503S1S13F迎新版485 半挂牵引车,HQC42503S1S13F迎新版485半挂牵引车全车轻量化技术，全铝轮辋、全铝储气筒、一体式铸造车桥，助你多拉快跑，盆满钵满。,"
牵引总质量(kg):
40000
发动机:

动力方式:

品牌:
三一重工
"
中国重汽 ZZ1317N466MD1B 载货车,ZZ1317N466MD1B载货车该车采用MAN核心总成技术全新开发的新一代高端重卡产品，高大威猛，尽显公路之王领袖风范；动力性优越、稳定可靠，经济性、舒适性等均达到国际级水平；安全性、可靠性、智能化水平等与国际接轨；并具有多种个性化配置可选。,"
排量(L):

发动机型号:
MC11.32-40,MC11.36-40
整车重量(t):
11.28
最大输出功率(kw):

"
徐工 XGA4252BEVWCA 纯电动换电式牵引车,徐工 XGA4252BEVWCA 纯电动换电式牵引车是徐工生产制造的动力方式为电动纯电动换电式牵引车，XGA4252BEVWCA的牵引总质量(kg)为。,"
牵引总质量(kg):

发动机:

动力方式:
电动
品牌:
徐工
"
中国重汽 ZZ1257N464MD1 载货车,ZZ1257N464MD1载货车该车采用MAN核心总成技术全新开发的新一代高端重卡产品，高大威猛，尽显公路之王领袖风范；动力性优越、稳定可靠，经济性、舒适性等均达到国际级水平；安全性、可靠性、智能化水平等与国际接轨；并具有多种个性化配置可选。,"
排量(L):

发动机型号:
MC11.32-40,MC11.36-40
整车重量(t):
11.05
最大输出功率(kw):

"
中国重汽 汕德卡C7H 6x4 牵引车,"中国重汽集团C7H系列牵引车集重汽六十余年的重卡研发经验和曼技术于一身,延续欧洲血统，传承了汕德卡的高经济、高可靠、高安全、高舒适、高智能五大亮点。","
牵引总质量(kg):

发动机:
MC13.50-61/MC13.54- 50/MC13H.57-61
动力方式:

品牌:
中国重汽
"
中国重汽 ZZ5316XXYM386GD1 载货车,ZZ5316XXYM386GD1载货车C5H系列车型是借鉴匹配MAN核心总成技术全新开发的新一代高端中卡产品，造型新颖、动力强劲、承载能力更强，使用性能更好，其动力性、经济性、舒适性、机动性等均达到国内先进水平；安全性、可靠性、智能化水平等与国际接轨；并可选装有多种个性化配置，适用各种中高端物流运输。,"
排量(L):

发动机型号:
MC07.24-40,MC07.28-40
整车重量(t):
11.45
最大输出功率(kw):

"
青岛解放 天V 6×4 牵引车（高效物流）,天V6×4驾驶室，简洁大气的外观设计，宽敞舒适的内饰布局，稳固可靠的安全配备。标配电动后视镜，电动门窗，三锁合一，侧翼板和导流罩，CAN仪表，美观舒适，是V系的代表产品。潍柴WP1430N发动机，469驱动桥083速比匹配，动力强劲，经济巡航车速高，为高效快捷的运输方式提供了保障。,"
牵引总质量(kg):

发动机:

动力方式:

品牌:
青岛解放
"
中国重汽 ZZ1316M386GD1 载货车,ZZ1316M386GD1载货车C5H系列车型是借鉴匹配MAN核心总成技术全新开发的新一代高端中卡产品，造型新颖、动力强劲、承载能力更强，使用性能更好，其动力性、经济性、舒适性、机动性等均达到国内先进水平；安全性、可靠性、智能化水平等与国际接轨；并可选装有多种个性化配置，适用各种中高端物流运输。,"
排量(L):

发动机型号:
MC07.24-40,MC07.28-40
整车重量(t):
11
最大输出功率(kw):

"
大运 CGC4180 牵引车,CGC4180牵引车◎潍柴WP10柴油机：唯动力，尽叱咤！◎奔驰技术传动轴：。,"
牵引总质量(kg):

发动机:

动力方式:

品牌:
大运
"
中国重汽 ZZ1316M466GD1 载货车,ZZ1316M466GD1载货车C5H系列车型是借鉴匹配MAN核心总成技术全新开发的新一代高端中卡产品，造型新颖、动力强劲、承载能力更强，使用性能更好，其动力性、经济性、舒适性、机动性等均达到国内先进水平；安全性、可靠性、智能化水平等与国际接轨；并可选装有多种个性化配置，适用各种中高端物流运输。,"
排量(L):

发动机型号:
MC07.24-40,MC07.28-40
整车重量(t):
11.28
最大输出功率(kw):

"
三一重工 HQC42503S1S13F迎新版565 半挂牵引车,HQC42503S1S13F迎新版565半挂牵引车尊享通风加热座椅、软包方向盘1.1米大卧铺，零压感床垫。拎包入住，五星级体验。,"
牵引总质量(kg):
40000
发动机:

动力方式:

品牌:
三一重工
"
徐工 XGA4252BEVWC 纯电动牵引车,徐工 XGA4252BEVWC 纯电动牵引车是徐工生产制造的动力方式为电动纯电动牵引车，XGA4252BEVWC的牵引总质量(kg)为。,"
牵引总质量(kg):

发动机:

动力方式:
电动
品牌:
徐工
"
中国重汽 汕德卡C7H 6x4 燃气牵引车,"中国重汽集团C7H系列牵引车集重汽六十余年的重卡研发经验和曼技术于一身,延续欧洲血统，传承了汕德卡的高经济、高可靠、高安全、高舒适、高智能五大亮点。","
牵引总质量(kg):

发动机:
MT13.46-60
动力方式:

品牌:
中国重汽
"
青岛解放 新大威 LNG 6×2 牵引车（轻量化）,"新大威LNG6×2潍柴10升336马力NG发动机，大扭矩、低气耗，经济性好。新大威驾驶室，环绕仪表，空气座椅，美观舒适，安全密封性好，环绕外变速操纵机构，操纵灵活，方便。标配两个500升气瓶，标载可行使1100-1200公里，满足长途运输需求。整车轻量化设计，少片簧,铝合金变速箱，降低自重，同等配置拉货更多。TRW方向机，转向更平稳，操作更舒适。","
牵引总质量(kg):

发动机:

动力方式:
LNG
品牌:
青岛解放
"
三一重工 HQC42503S1S13F迎新版465 半挂牵引车,HQC42503S1S13F迎新版465半挂牵引车花更少钱，干更多活，底盘更高，通过更好。,"
牵引总质量(kg):
40000
发动机:

动力方式:

品牌:
三一重工
"
徐工 XGA4250D6WC G9系列6×4国六快运燃油牵引车,徐工 XGA4250D6WC G9系列6×4国六快运燃油牵引车是徐工生产制造的动力方式为G9系列6×4国六快运燃油牵引车，XGA4250D6WC的牵引总质量(kg)为。,"
牵引总质量(kg):

发动机:
WP10.5HNG410E62
动力方式:

品牌:
徐工
"
中国重汽 汕德卡C7H 6x4 新能源牵引车,汕德卡6x4燃料电池牵引车是汕德卡首个燃料电池车型，在中国政府向世界践行2030碳达峰2060碳中和的大国责任背景下，利用可再生能源电解水制氢、发展燃料电池技术是交通运输领域实现脱碳目标的终极路线。,"
牵引总质量(kg):

发动机:

动力方式:
氢燃料
品牌:
中国重汽
"
青岛解放 新大威LNG6×4 牵引车(复合型),"新大威LNG6×4牵引车复合型潍柴12升380马力NG发动机，动力性好,起步容易，动力足；经济性高，使用成本较同类柴油产品节省30%以上。整车轻量化设计，采用少片簧、前桥盘式制动、真空胎、铝合金储气筒等技术，是国内最轻的大马力LNG双驱牵引车，整备质量7吨（加满气。12挡变速箱配合小速比单级减速桥,经济车速60-95km/s,驾驶更舒适、更安全，速度高,更省油。","
牵引总质量(kg):

发动机:

动力方式:
LNG
品牌:
青岛解放
"
三一重工 HQC42503Q1Y111F 正义460N 燃气车,HQC42503Q1Y111F正义460N 燃气车动力强，高效率，全新一代国六排放燃气牵引车。,"
牵引总质量(kg):
25000
发动机:
YCK13460N-60
动力方式:

品牌:
三一重工
"
徐工 漢風G7-ULT 460马力牵引车,徐工 漢風G7-ULT 460马力牵引车是徐工生产制造的动力方式为460马力牵引车，漢風G7-ULT的牵引总质量(kg)为。,"
牵引总质量(kg):

发动机:

动力方式:

品牌:
徐工
"
中国重汽 汕德卡G7S 6x4 燃气牵引车,"汕德卡G7S 6x4牵引车,搭载高效能潍柴WP15NG530E61发动机、HW-WY16高效无忧AMT变速器、曼技术驱动桥的欧标动力链，为高速干线运输市场客户提供高效、舒适、节油、 智慧解决方案。","
牵引总质量(kg):

发动机:
WP15NG530E61
动力方式:

品牌:
中国重汽
"
青岛解放 新悍威 LNG 6×4 牵引车（复合型）,"新悍威LNG6×4潍柴10升336马力NG发动机，动力性好,起步容易；经济性高，使用成本较同类柴油产品节省30%以上。新悍威驾驶室，四点全浮悬置,提高驾驶乘坐舒适性；新悍威驾驶室造型雅致，视野开阔；平地板设计，室内空间更大。整车轻量化设计：铝合金变速箱、铝合金组合式储气筒，模块化程度高；少片簧，带前横向稳定杆，匹配橡胶板簧衬套，真空胎，降低自重。","
牵引总质量(kg):

发动机:

动力方式:
LNG
品牌:
青岛解放
"
三一重工 HQC42503S1S13 江山信585牵引车,"HQC42503S1S13江山信585牵引车采用百年道依茨13L发动机,五项专有节油技术;法士特16档AMT自动挡，赛车级怀挡操作，标配液缓走南闯北;50万公里免维护车桥，超长时效保养无忧。油耗自信，无惧挑战。","
牵引总质量(kg):
25000kg
发动机:

动力方式:

品牌:
三一重工
"
徐工 NXG4251N5KC 牵引车,NXG4251N5KC牵引车T系列牵引车满足重负荷、多工况负载环境的使用需求，以高效率为开发导向，采用多种匹配布置方案和加大的动力传动速比区间，突出优越的性能，高效、可靠、安全、经济。Z系列牵引车定位于经济型、轻量化，驾驶室宽度2350mm，以引进先进技术为基础，结合国内市场特点，以标准化、系列化、模块化原则设计开发。该系列产品可靠耐久、经济实惠，在国内外市场一直享有良好的声誉。,"
牵引总质量(kg):

发动机:

动力方式:

品牌:
徐工
"
中国重汽 汕德卡G7 4x2 牵引车,"中国重汽集团G7系列牵引车在传承了汕德卡的高经济、高可靠、高安全、高舒适、高智能化的同时匹配重汽自主变速箱，适应各种复杂路况的同时节能节油,全车轻量化设计，智能化配置，全马力覆盖，460、490、510、540、570马力车型自由选择动力强劲，翻山越岭任君驰骋，千里坦途分秒必争，为高端物流客户*选车型。","
牵引总质量(kg):

发动机:
MC13H.51-61
动力方式:

品牌:
中国重汽
"
