名称,介绍,详情
英轩重工 YX656EV-GT 电动装载机,全新家族式车身结构，溜背式造型设计，后视野开阔，外观更新颖。3400mm长轴距设计，大开裆铰接设计，承重能力强，干活更有劲。,"
整机工作质量(kg):
18200
额定斗容(m³):
2.5-5.6
额定载重量(kg):
5500
发动机型号:

"
国机重工常林 LNG 天然气装载机,林LNG装载机以液化天然气为燃料，液化天然气体积约为同量气态天然气体积的1/625，重量仅为同体积水的45%左右，更便于储存和运输，而且，液化天然气气质洁净，发动机运行平稳、振动小、噪音低，能有效提高驾乘的舒适性，而且燃烧后不会产生积炭，发动机寿命更长，维修频率更低。,"
整机工作质量(kg):
16900
额定斗容(m³):

额定载重量(kg):

发动机型号:

"
龙工 ZL50NC-E 电动装载机,ZL50NC-E电动装载机双电机先进技术，液冷永磁同步电机损耗小、效率高、力矩大。,"
整机工作质量(kg):
17000
额定斗容(m³):
2.7-5.0
额定载重量(kg):
5000
发动机型号:

"
博雷顿 BRT956EV 纯电动侧卸机,BRT956EV纯电动侧卸机左右侧翻，实现正向、左右侧向卸料功能，减少作业时间。,"
整机工作质量(kg):
19200
额定斗容(m³):
2.5
额定载重量(kg):
5000
发动机型号:

"
柳工 862HE 电动装载机,"柳工电动装载机采用磷酸铁锂电池，安全可靠，终身免维护，噪音低、零排放,
具备卓越操控、高效施工及多工况适应等特点，节能环保、安全舒适，提供施工便利性的同时，为用户降低运营成本、维护成本，创造更多价值。","
整机工作质量(kg):
20100
额定斗容(m³):
2.7 - 5.6
额定载重量(kg):
6500
发动机型号:

"
山推 LE56-X2 纯电动装载机,LE56-X2纯电装载机是山推自主开发，零排放，低噪音，主要针对松散物料铲装作业，可广泛应用于港口码头、煤场、粮库等工况场景。可实现纯电动、零排放全流程作业节能减排，降本增效，给用户带来环保效益和经济效益的“双叠加”，打造业务发展新动能!,"
整机工作质量(kg):
18000/17860
额定斗容(m³):
4/3
额定载重量(kg):
5000
发动机型号:

"
徐工 XC968-FCEV 氢燃料装载机,高功率氢燃料发动机、大容量储氢设备，为整机提供超强的性能和超长续航。,"
整机工作质量(kg):
19500
额定斗容(m³):
3.2
额定载重量(kg):

发动机型号:

"
英轩重工 YX656EV灵动版 纯电动装载机,YX656EV灵动版轮式装载机是英轩重工打造的一款EPIC系列纯电产品，采用240KW行走电机与液压电机双架构，行走电机与变速箱直接连接，倒档通过电机倒转实现，档位切换更迅速，标配282KWh磷酸铁锂电池组置入后配重，搭配充电桩双枪快充技术，有效保障电动装载机的快响应、长续航， 该产品具有全电驱动、力量强劲、智能操控、低耗节能等特点，适用于环境要求严格、固定场地、封闭作业、油价高电价低的区域。,"
整机工作质量(kg):
18460
额定斗容(m³):
2.4-4.5
额定载重量(kg):
5500
发动机型号:

"
博雷顿 BRT958 纯电动装载机,BRT958纯电动装载机配备智能温控系统，可根据环境电池内部温度主动控制，自动为电池包加热、散热，令车辆-30℃至60℃环境温度下都有良好的性能表现。,"
整机工作质量(kg):
18200
额定斗容(m³):
2.7-4.2
额定载重量(kg):
5500
发动机型号:

"
柳工 870HE MAX 电动装载机,"柳工电动装载机采用磷酸铁锂电池，安全可靠，终身免维护，噪音低、零排放
具备卓越操控、高效施工及多工况适应等特点，节能环保、安全舒适，提供施工便利性的同时，为用户降低运营成本、维护成本，创造更多价值。","
整机工作质量(kg):
24206
额定斗容(m³):
3.0 - 7.0
额定载重量(kg):
7500
发动机型号:

"
山推 LE56-X 电动装载机,LE56-X是山推研发的首款5吨纯电装载机，真正的做到了零排放、零污染，传动系统匹配高性能永磁同步电机和定轴式电控变速箱，传动高效可靠，整机外观时尚、大气，作业效率高，是煤炭、土方等作业的首选施工利器。,"
整机工作质量(kg):
18200
额定斗容(m³):
4
额定载重量(kg):
5000
发动机型号:

"
徐工 XC918-EV 纯电动小型装载机,XC918-EV纯电动小型装载机以“电”代“油”，行走系统与液压系统采用电机控制，纯电动、零排放，省去空滤、机滤、油滤等维护保养成本，能耗成本仅为柴油装载机的1/3，经济高效。,"
整机工作质量(kg):
6700
额定斗容(m³):
1
额定载重量(kg):
1800
发动机型号:

"
英轩重工 YX660EV 电动装载机,YX660EV轮式装载机是英轩重工打造的一款EPIC系列纯电产品，采用200KW行走电机与液压电机双架构，行走电机与变速箱直接连接，倒档通过电机倒转实现，档位切换更迅速，标配326KWh磷酸铁锂电池组置入后配重，搭配充电桩双枪快充技术，有效保障电动装载机的快响应、长续航， 该产品具有全电驱动、力量强劲、智能操控、低耗节能等特点，适用于环境要求严格、固定场地、封闭作业、油价高电价低的区域。,"
整机工作质量(kg):
5800
额定斗容(m³):
2.4-4.5
额定载重量(kg):
19360
发动机型号:

"
博雷顿 BRT936EV 纯电动装载机,"BRT936EV纯电动装载机搭载博雷顿智能温控系统，-30℃-60℃宽温域适应,冬季启动迅速,夏季连续运行无忧应急作业得心应手;日常检查维、护项目较传统柴油车型大幅减少，降低费用同时，用车更简单。","
整机工作质量(kg):
10700
额定斗容(m³):
1.7-2.5
额定载重量(kg):
300
发动机型号:

"
柳工 856E-MAX 电动装载机,856E-MAX 装载机采用柳工自主知识产权研发的全新一代电驱动装载机，颠覆传统燃油装载机理念，变速箱、电控系统专为电驱动量身定制，智能化管理，尾气零排放，节能环保，安全舒适，作业高效，续航持久。,"
整机工作质量(kg):
18060
额定斗容(m³):
3.5
额定载重量(kg):
5500
发动机型号:

"
徐工 XC958-EV 电动装载机,徐工国际高端的XC9平台上全新开发的新能源产品-纯电动装载机，整机零排放，环保的首选产品，整机具备高功率，高电量，充电时间快，可靠性高等特点。,"
整机工作质量(kg):
20050±300
额定斗容(m³):
3.2
额定载重量(kg):
5500
发动机型号:

"
博雷顿 BRT966EV 纯电动装载机,"BRT966EV纯电动装载机配备422.87kWh大容量磷酸铁锂电池组，大功率输出更稳定;电池组配备博雷顿自主研发智能温控系统，自动调节电池包内温度 -30°C-60℃适应,无惧酷暑严寒。","
整机工作质量(kg):
23600
额定斗容(m³):
3.6-5.6
额定载重量(kg):
6500
发动机型号:

"
徐工 LW500KV-LNG 天然气装载机,LW500KV-LNG液化天然气装载机搭载气体专用发动机，配套徐工专有传动系统，动力强劲，节能效果明显，具有超强承载能力的车架结构，以人为本的科学设计，确保操作安全，最大程度降低疲劳，侧门大角度开启一站式保养，方便高效，广泛适用于钢厂、焦化厂、煤场、水泥厂、港口等工况。,"
整机工作质量(kg):
17500±300
额定斗容(m³):
3
额定载重量(kg):
5000
发动机型号:

"
路霸 LB-250D 铣刨机,"小型电动铣刨机适用于各种混凝土、沥青路面，在公路保养、大型停车场、车间、环氧地坪等不同路面工况中都有非常重要的作用，
该机具有 精准铣刨 动力强劲 持续输出等优势
欢迎来厂考察 参观！","
作业宽度:

用途:
通用
凿毛机:

驱动方式:
电动
"
宜迅 YX-350D 电动路面铣刨机,"电动路面铣刨机采用15KW纯铜电机，动力强劲；
108片合金耐磨耐高温刀片，精准铣刨 深度凿毛，铣刨效率提升35%，
丹弗斯液压系统，无级变速、全液压自动行走，平稳行走 性价比高
一天铣刨可达12000平","
作业宽度:
（300-800mm）小型 
用途:
路面
凿毛机:
电动凿毛机
驱动方式:
电动
"
天骏机械 255型 电动铣刨机,天骏机械 255型 电动铣刨机是天骏机械生产制造的作业宽度为（300-800mm）小型 电动铣刨机。,"
作业宽度:
（300-800mm）小型 
用途:
通用
凿毛机:

驱动方式:
电动
"
峰源机械 FY-280E 电动铣刨机,FY-280E电动铣刨机对高速铁路的桥梁防水层的基面清理、高铁梁面找平施工；对混凝土、沥青道路、环氧树脂、耐磨地面进行轻度拉毛；去除地面涂层、油漆、各种道路标线；地面受损、积污需要翻新时，去除旧地坪表面；。,"
作业宽度:
（300-800mm）小型 
用途:
沥青
凿毛机:

驱动方式:
电动
"
信德机械 XD-250 电机铣刨机,XD-250电机铣刨机产品特点：该机适用于桥面铺设沥青或混凝土地面上，重新排铺混凝土前，清除水泥浮浆或者铣平拉毛，也可用于清除公路的标志线，建筑施工遗留的灰渣。具有以下几大优点：有吸尘器连接装置，提供无尘工作环境。工作效率高，操作平稳可靠。铣刨深度可以调节．深度可达3-5mm。刀片采用硬质钨钢合金．锋利耐磨．使用寿命长。刀鼓采用涨紧套连接，扭矩大抗；中击。,"
作业宽度:
（300-800mm）小型 
用途:
路面
凿毛机:

驱动方式:
电动
"
萨奥机械 SYCB-250D 小型电动铣刨机,SYCB-250D小型电动铣刨机主轴轴承选用国际知名NSK外球面向心轴承，可确保机器适应强负荷、高转速的工作状态；刀片采用进口硬质合金，锋利耐磨，使用寿命长；刀鼓采用涨紧套连接，扭矩大抗冲击；单边轴承支撑，机器贴边性能好，更加适合于车间内施工；深度可调，旋转深度调节轮即可。,"
作业宽度:
（300-800mm）小型 
用途:
通用
凿毛机:

驱动方式:
电动
"
宜迅 YX-330D 混凝土路面电动铣刨机,"配11KW电机,配百力通3854（21马力）动力,配本田GX630（21马力）动力,配本田GX690（23马力）动力。","
作业宽度:
（300-800mm）小型 
用途:
地坪
凿毛机:

驱动方式:
电动
"
天骏机械 300型 电动铣刨机,天骏机械 300型 电动铣刨机是天骏机械生产制造的作业宽度为（300-800mm）小型 电动铣刨机。,"
作业宽度:
（300-800mm）小型 
用途:
通用
凿毛机:

驱动方式:
电动
"
宜迅 YX-250D 小型电动铣刨机,YX-250D铣刨机混凝土铣刨机：去除混凝土、沥青道路、环氧树脂、耐磨地面的高出部位或对地面进行深度铣刨，轻度拉毛，去除地面涂层、油漆、各种道路标线地面受损、积污需要翻新时，去除旧地坪表面等。,"
作业宽度:
（300-800mm）小型 
用途:
通用
凿毛机:

驱动方式:
电动
"
天骏机械 200型 电动铣刨机,天骏机械 200型 电动铣刨机是天骏机械生产制造的作业宽度为（300-800mm）小型 电动铣刨机。,"
作业宽度:
（300-800mm）小型 
用途:

凿毛机:

驱动方式:
电动
"
宜迅 YX-Q250D 铣刨机,宜迅驱动电机铣刨机采用7.5KW纯铜电机、1.5KW驱动电机、108片钨钢合金刀头、适用于各种不同型号混凝土、沥青、水泥地面等铣刨，具有精准铣刨、深度凿毛 铣刨深度1-2cm可自由调整深度。,"
作业宽度:

用途:
通用
凿毛机:

驱动方式:
电动
"
宜迅 YX-500C 铣刨机,YX-500C铣刨机采用常柴双缸水冷发动机，小机身大功率，性能稳定 持续输出。具有环保特性，精铣刨过程中会出现大型灰尘，械前头可外接大型吸尘器，减少灰尘排放，减少对操作人员的伤害，更加符合国家环保要求。,"
作业宽度:
（300-800mm）小型 
用途:
路面
凿毛机:

驱动方式:
电动
"
星马汽车 HN5310GJBB36C1BEV 350kWh充电版新能源搅拌车,"HN5310GJBB36C1BEV纯电动混凝土搅拌运输车零排放、无污染、噪音小,手自一体AMT自动变速箱，操控舒适；动力强劲，最大爬坡度达50%，适应各类城市工地.","
装载容量:
8方以下
底盘:
华菱
驱动方式:
电动
品牌:
星马汽车
"
雷萨重机 282度换电式 混凝土搅拌运输车,环保低能耗，排放无污染，保障清洁，噪音极低，不扰民，改善施工环境，具有能量回收 系统，上装传动效率高。,"
装载容量:
8方以下
底盘:
福田
驱动方式:
电动
品牌:
雷萨重机
"
徐工 G4803BVE（徐汽充电） 纯电动搅拌车,徐工新一代轻量化混凝土运输车，延续经典，突破创新，注重产品细节及客户体验，产品在节能环保、高效运载、匠心打造、智能管理方面表现突出。新一代混凝土搅拌运输车，全面优化搅拌叶片，进料更快，搅拌更匀、卸料更净；作业系统“防松、防锈、防漏”操控舒适，维护便捷，全新智能化管理平台，搭载多媒体互联网终端，油、料、人、车数字化管理，提高作业安全、降低运营损失。,"
装载容量:
8方以下
底盘:
其他
驱动方式:
电动
品牌:
徐工
"
