名称,介绍,详情
楚飞 东风天锦DFL5160XLCBX18型（国四） 冷藏车,楚飞 东风天锦DFL5160XLCBX18型（国四） 冷藏车是楚飞生产制造的动力方式为冷藏车。,"
动力方式:

品牌:
楚飞
类别:
冷藏车
型号:
东风天锦DFL5160XLCBX18型（国四）
"
东风 欧曼前四后八 化工液体运输车,欧曼前四后八化工液体运输车产品说明化工车：专用性能特点：塑料（聚丙烯）罐体，可盛装有一定腐蚀性的化工液体。,"
品牌:
东风
类别:
化工液体运输车
型号:
欧曼前四后八
报价:
暂无
"
森源重工 SMQ5030XXYBEV 纯电动厢式运输车,SMQ5030XXYBEV纯电动厢式运输车节能，环保，符合国家新能源补贴政策驾驶室空间大，舒适性好，操纵灵活方便高能量密度三元锂电，使用寿命长大功率永磁同步电机高效、节能、低噪音超大储物空间，箱体全部采用新型铝合金板材，既美观又实现轻量化智能APP客户端，实现整车运行状态实施监控与远程故障诊断，保证车辆出勤率快速充电1小时即可充满。,"
动力方式:
电动
品牌:
森源重工
类别:
运输车
型号:
SMQ5030XXYBEV
"
陕汽 德龙6×4 液罐运输车,德龙6×4液罐运输车具有高动力性、高可靠性、高安全性、低油耗、低重心等优点。◇罐体容积18-20方，最高车速95km/h，经济车速55-70km/h，适合在复合型工况下使用。推荐配置：WP10.270发动机+9JS119变速箱+13吨MAN桥769速比。,"
品牌:
陕汽
类别:
油罐车
型号:
德龙6×4
报价:
暂无
"
江特 江淮国四冷藏车 ,江特 江淮国四冷藏车 是江特生产制造的动力方式为。,"
动力方式:

品牌:
江特
类别:
冷藏车
型号:
江淮国四冷藏车
"
凌宇汽车 CLY9408GRYQ 46.5方不锈钢保温半挂车(易燃液体运输车),CLY9408GRYQ 46.5方不锈钢保温半挂车　罐体外形借鉴欧、美设计风格，美观大方；多项，保证了产品的优越性能。在有限元分析的基础上设计的罐体，折边蝶形防波结构，能够承受更大的冲击，有效提高罐体强度。　罐体材质选用国内品牌厂家生产的板材，材料耐腐蚀性更优，强度更高。,"
品牌:
凌宇汽车
类别:
化工液体运输车
型号:
CLY9408GRYQ
报价:
暂无
"
东正 东风小霸王油车 ,东正 东风小霸王油车 是东正生产制造的。,"
品牌:
东正
类别:
油罐车
型号:
东风小霸王油车
报价:
暂无
"
程力 箱长9.4米 柳汽乘龙前四后八,东风柳汽乘龙前四后八冷藏车专用底盘，H73D豪华驾驶室，玉柴350马力，陕齿12档变速箱。,"
动力方式:

品牌:
程力
类别:
冷藏车
型号:
箱长9.4米
"
程力 解放小三轴化工液体运输车-CA5253GJYP7K2L11T3E ,程力 解放小三轴化工液体运输车-CA5253GJYP7K2L11T3E 是程力生产制造的。,"
品牌:
程力
类别:
化工液体运输车
型号:
解放小三轴化工液体运输车-CA5253GJYP7K2L11T3E
报价:
暂无
"
湖北合力 加油车-HFC1045K103 ,湖北合力 加油车-HFC1045K103 是湖北合力生产制造的。,"
品牌:
湖北合力
类别:
油罐车
型号:
加油车-HFC1045K103
报价:
暂无
"
楚胜 天龙前四后八9.4米 冷藏车,"天龙前四后八9.4米冷藏车箱体结构紧凑、牢固可靠、绝热性好，保温性能达到国家A级标准，符合食品运输卫生要求及药品GPS认证。
车箱温度监视仪、温度调控器。","
动力方式:

品牌:
楚胜
类别:
冷藏车
型号:
天龙前四后八9.4米
"
湖北合力 东风天龙前四后八化工液体运输车-DFL1311A4 ,湖北合力 东风天龙前四后八化工液体运输车-DFL1311A4 是湖北合力生产制造的。,"
品牌:
湖北合力
类别:
化工液体运输车
型号:
东风天龙前四后八化工液体运输车-DFL1311A4
报价:
暂无
"
楚飞 东风多利卡（6.97立方） 加油车,楚飞 东风多利卡（6.97立方） 加油车是楚飞生产制造的加油车。,"
品牌:
楚飞
类别:
油罐车
型号:
东风多利卡（6.97立方）
报价:
暂无
"
东风 QL5090XLC9MARJ 冷藏车,QL5090XLC9MARJ冷藏车冷藏车是用来运输冷冻或保鲜的货物的封闭式厢式运输车，是装有制冷机组的制冷装置和聚氨酯隔热厢的冷藏专用运输汽车，常用于运输冷冻食品（冷冻车），奶制品（奶品运输车）、蔬菜水果（鲜货运输车）、疫苗药品（疫苗运输车）等。,"
动力方式:

品牌:
东风
类别:
冷藏车
型号:
QL5090XLC9MARJ
"
楚飞 东风天龙前四后八（27.8立方） 化工液体运输车,楚飞 东风天龙前四后八（27.8立方） 化工液体运输车是楚飞生产制造的化工液体运输车。,"
品牌:
楚飞
类别:
化工液体运输车
型号:
东风天龙前四后八（27.8立方）
报价:
暂无
"
江特 解放国四14-16方加油车 ,江特 解放国四14-16方加油车 是江特生产制造的。,"
品牌:
江特
类别:
油罐车
型号:
解放国四14-16方加油车
报价:
暂无
"
森源重工 SMQ5030XLCBEV 纯电动冷藏车,SMQ5030XLCBEV纯电动冷藏车节能，环保，符合国家新能源补贴政策驾驶室空间大，舒适性好，操纵灵活方便高能量密度三元锂电，使用寿命长冷藏机组由国内知名企业生产，车厢内温度最低可调节至-18°C超大储物空间，箱体采用无氟聚氨酯和挤塑聚苯乙烯泡沫夹心层，环保、抗雨水，保温效果好且实现轻量化智能APP客户端，实现整车运行状态实施监控与远程故障诊断，保证车辆出勤率。,"
动力方式:
电动
品牌:
森源重工
类别:
冷藏车
型号:
SMQ5030XLCBEV
"
东风 福田欧曼小三轴 化工液体运输车,福田欧曼小三轴化工液体运输车产品说明化工车：专用性能特点：塑料（聚丙烯）罐体，可盛装有一定腐蚀性的化工液体。,"
品牌:
东风
类别:
化工液体运输车
型号:
福田欧曼小三轴
报价:
暂无
"
程力 东风天锦铝合金 油罐车,程力 东风天锦铝合金 油罐车是程力生产制造的油罐车。,"
品牌:
程力
类别:
油罐车
型号:
东风天锦铝合金
报价:
暂无
"
楚飞 东风天锦DFL5160XLCBX1A型（国四） 冷藏车,楚飞 东风天锦DFL5160XLCBX1A型（国四） 冷藏车是楚飞生产制造的动力方式为冷藏车。,"
动力方式:

品牌:
楚飞
类别:
冷藏车
型号:
东风天锦DFL5160XLCBX1A型（国四）
"
凌宇汽车 CLY9408GRYQ1 46.5方不锈钢保温半挂车(易燃液体运输车),CLY9408GRYQ 46.5方不锈钢保温半挂车　罐体外形借鉴欧、美设计风格，美观大方；多项，保证了产品的优越性能。在有限元分析的基础上设计的罐体，折边蝶形防波结构，能够承受更大的冲击，有效提高罐体强度。　罐体材质选用国内品牌厂家生产的板材，材料耐腐蚀性更优，强度更高。,"
品牌:
凌宇汽车
类别:
化工液体运输车
型号:
CLY9408GRYQ1
报价:
暂无
"
楚胜 蓝牌多利卡2方 油罐车,我公司提供整车发票，整车合格证，底盘合格证，罐检报告，罐体密封性证书，探伤报告（X光透视），产品质量证书，海底阀和欧标罐口安装证明，底盘保修手册，随车工具。,"
品牌:
楚胜
类别:
油罐车
型号:
蓝牌多利卡2方
报价:
暂无
"
江特 福田风景国四冷藏车 ,江特 福田风景国四冷藏车 是江特生产制造的动力方式为。,"
动力方式:

品牌:
江特
类别:
冷藏车
型号:
福田风景国四冷藏车
"
程力 东风天龙前四后八化工液体运输车 ,程力 东风天龙前四后八化工液体运输车 是程力生产制造的。,"
品牌:
程力
类别:
化工液体运输车
型号:
东风天龙前四后八化工液体运输车
报价:
暂无
"
东风 江铃 油罐车,江铃油罐车产品说明油罐车：专用性能特点：碳钢结构或不锈钢罐体，可内忖滚塑或玻璃钢板。,"
品牌:
东风
类别:
油罐车
型号:
江铃
报价:
暂无
"
程力 箱长9.5米 解放J6前四后四冷藏车,解放前四后四冷藏车专用底盘，J6M驾驶室，大柴280马力，一汽10档变速箱。,"
动力方式:

品牌:
程力
类别:
冷藏车
型号:
箱长9.5米
"
湖北合力 东风天锦化工液体运输车-DFL1160BX ,湖北合力 东风天锦化工液体运输车-DFL1160BX 是湖北合力生产制造的。,"
品牌:
湖北合力
类别:
化工液体运输车
型号:
东风天锦化工液体运输车-DFL1160BX
报价:
暂无
"
凌宇汽车 CLY9407GYYC1 50方运油半挂车,CLY9407GYYC1 50方运油半挂车　罐体外形借鉴欧、美设计风格，美观大方；多项，保证了产品的优越性能。在有限元分析的基础上设计的罐体，折边蝶形防波结构，能够承受更大的冲击，有效提高罐体强度，　罐体材料采用国产优质铝合金板材。特别是与国内铝合金厂家合作开发的特殊型号铝合金板材可用于制造铝合金保温罐车、承压罐车，用于部分运输温度较高的介质以及设计要求等级更高的介质（如甲醇等）。,"
品牌:
凌宇汽车
类别:
油罐车
型号:
CLY9407GYYC1
报价:
暂无
"
楚胜 解放J6单桥6.8米 冷藏车,"解放J6单桥6.8米冷藏车箱体结构紧凑、牢固可靠、绝热性好，保温性能达到国家A级标准，符合食品运输卫生要求及药品GPS认证。
车箱温度监视仪、温度调控器。","
动力方式:

品牌:
楚胜
类别:
冷藏车
型号:
解放J6单桥6.8米
"
楚飞 东风前四后八（26.2立方） 化工液体运输车,楚飞 东风前四后八（26.2立方） 化工液体运输车是楚飞生产制造的化工液体运输车。,"
品牌:
楚飞
类别:
化工液体运输车
型号:
东风前四后八（26.2立方）
报价:
暂无
"
亚特重工 YZ5252GHY 6*4/6*2型液（油）配料送车,亚特重工 YZ5252GHY 6*4/6*2型液（油）配料送车是亚特重工生产制造的6*4/6*2型液（油）配料送车。,"
品牌:
亚特重工
类别:
油罐车
型号:
YZ5252GHY
报价:
暂无
"
东风 CLW5041XLCQ4 冷藏车,CLW5041XLCQ4冷藏车冷藏车是用来运输冷冻或保鲜的货物的封闭式厢式运输车，是装有制冷机组的制冷装置和聚氨酯隔热厢的冷藏专用运输汽车，常用于运输冷冻食品（冷冻车），奶制品（奶品运输车）、蔬菜水果（鲜货运输车）、疫苗药品（疫苗运输车）等。,"
动力方式:

品牌:
东风
类别:
冷藏车
型号:
CLW5041XLCQ4
"
东风 福田单桥 化工液体运输车,福田单桥化工液体运输车产品说明化工车：专用性能特点：塑料（聚丙烯）罐体，可盛装有一定腐蚀性的化工液体。,"
品牌:
东风
类别:
化工液体运输车
型号:
福田单桥
报价:
暂无
"
陕汽 德龙8×4 液罐运输车,德龙8×4液罐运输车具有高动力性、高可靠性、高安全性、低油耗、低重心等优点。◇罐体容积30-32方，最高车速95km/h，经济车速55-70km/h，适合在复合型工况下使用。推荐配置：WP10.290发动机+9JS119变速箱+13吨MAN桥769速比。,"
品牌:
陕汽
类别:
油罐车
型号:
德龙8×4
报价:
暂无
"
楚飞 东风天锦DFL5160XLCBX8型（8吨） 冷藏车,楚飞 东风天锦DFL5160XLCBX8型（8吨） 冷藏车是楚飞生产制造的动力方式为冷藏车。,"
动力方式:

品牌:
楚飞
类别:
冷藏车
型号:
东风天锦DFL5160XLCBX8型（8吨）
"
凌宇汽车 CLY9408GRYQ 46.5方不锈钢保温半挂车（易燃液体运输车）,CLY9408GRYQ 46.5方不锈钢保温半挂车　罐体外形借鉴欧、美设计风格，美观大方；多项，保证了产品的优越性能。在有限元分析的基础上设计的罐体，折边蝶形防波结构，能够承受更大的冲击，有效提高罐体强度。　罐体材质选用国内品牌厂家生产的板材，材料耐腐蚀性更优，强度更高。,"
品牌:
凌宇汽车
类别:
化工液体运输车
型号:
CLY9408GRYQ
报价:
暂无
"
东正 东风小多利卡加油车 ,东正 东风小多利卡加油车 是东正生产制造的。,"
品牌:
东正
类别:
油罐车
型号:
东风小多利卡加油车
报价:
暂无
"
江特 福田风景国四冷藏车 ,江特 福田风景国四冷藏车 是江特生产制造的动力方式为。,"
动力方式:

品牌:
江特
类别:
冷藏车
型号:
福田风景国四冷藏车
"
程力 福田欧曼前四后八化工液体运输车-BJ1317VNPJJ-S5 ,程力 福田欧曼前四后八化工液体运输车-BJ1317VNPJJ-S5 是程力生产制造的。,"
品牌:
程力
类别:
化工液体运输车
型号:
福田欧曼前四后八化工液体运输车-BJ1317VNPJJ-S5
报价:
暂无
"
湖北合力 江淮加油车-HFC1060K4T ,湖北合力 江淮加油车-HFC1060K4T 是湖北合力生产制造的。,"
品牌:
湖北合力
类别:
油罐车
型号:
江淮加油车-HFC1060K4T
报价:
暂无
"
程力 箱长9.45米 江淮格尔发前四后四冷藏车,江淮格尔发前四后四底盘，K3X驾驶室，潍柴245马力，陕齿9档变速箱。,"
动力方式:

品牌:
程力
类别:
冷藏车
型号:
箱长9.45米
"
湖北合力 斯太尔前四后八化工液体运输车-ZZ1317N4667C ,湖北合力 斯太尔前四后八化工液体运输车-ZZ1317N4667C 是湖北合力生产制造的。,"
品牌:
湖北合力
类别:
化工液体运输车
型号:
斯太尔前四后八化工液体运输车-ZZ1317N4667C
报价:
暂无
"
楚飞 东风多利卡国四（6.74立方） 加油车,楚飞 东风多利卡国四（6.74立方） 加油车是楚飞生产制造的加油车。,"
品牌:
楚飞
类别:
油罐车
型号:
东风多利卡国四（6.74立方）
报价:
暂无
"
楚胜 江铃顺达宽体4.2米 冷藏车,江铃顺达宽体4.2米冷藏车箱体结构紧凑、牢固可靠、绝热性好，保温性能达到国家A级标准，符合食品运输卫生要求及药品GPS认证。车箱温度监视仪、温度调控器。,"
动力方式:

品牌:
楚胜
类别:
冷藏车
型号:
江铃顺达宽体4.2米
"
楚飞 东风天龙前四后八（29.6立方） 化工液体运输车,楚飞 东风天龙前四后八（29.6立方） 化工液体运输车是楚飞生产制造的化工液体运输车。,"
品牌:
楚飞
类别:
化工液体运输车
型号:
东风天龙前四后八（29.6立方）
报价:
暂无
"
江特 福田国四加油车 ,江特 福田国四加油车 是江特生产制造的。,"
品牌:
江特
类别:
油罐车
型号:
福田国四加油车
报价:
暂无
"
东风 CLW5040XLCQ4 冷藏车,CLW5040XLCQ4冷藏车冷藏车是用来运输冷冻或保鲜的货物的封闭式厢式运输车，是装有制冷机组的制冷装置和聚氨酯隔热厢的冷藏专用运输汽车，常用于运输冷冻食品（冷冻车），奶制品（奶品运输车）、蔬菜水果（鲜货运输车）、疫苗药品（疫苗运输车）等。,"
动力方式:

品牌:
东风
类别:
冷藏车
型号:
CLW5040XLCQ4
"
东风 东风前四后八 化工液体运输车,东风前四后八化工液体运输车产品说明化工车：专用性能特点：塑料（聚丙烯）罐体，可盛装有一定腐蚀性的化工液体。,"
品牌:
东风
类别:
化工液体运输车
型号:
东风前四后八
报价:
暂无
"
