名称,介绍,详情
上工机械 DRA220/220 多功能套管螺旋钻机,"DRA系列多功能套管螺旋钻机是上工机械在吸收国内外先进技术和经验的基础上， 创新研发的一项拥有自主知识产权的新型钻机产品。
DRA系列多功能套管螺旋钻机主要由可分离式的双动力头和电气控制系统构成，配 置套管螺旋钻杆及潜孔锤等组合钻具，可进行多功能、多用途施工，特别是能在卵 石漂石层及坚硬岩层等复杂地层完成高效率钻孔。具有成桩孔径、孔壁形状规整， 质量好，垂直精度高，施工无泥浆污染等特点，是一种环保型的桩工机械新产品， 符合国家节能减排绿色施工的政策要求，具有良好的经济社会效益和广阔的市场推 广前景。","
动力方式:

品牌:
上工机械
类别:
长螺旋钻孔机
型号:
DRA220/220
"
德国宝峨 MC 96 重载循环工程吊车,德国宝峨 MC 96 重载循环工程吊车是德国宝峨生产制造的重载循环工程吊车。,"
品牌:
德国宝峨
类别:
吊机
型号:
MC 96
报价:
暂无
"
中联重科 ZC35 液压双轮铣槽机,ZC35液压双轮铣槽机施工油耗显著降低：双动力系统、大通径液压系统。动力分配更合理，铣削有力，系统损失小；成槽精度有保障：长导向、大推板铣刀架；,"
品牌:
中联重科
类别:
双轮铣
型号:
ZC35
报价:
暂无
"
泰信机械 DTR-3205H 全回转全套管钻机,泰信机械 DTR-3205H 全回转全套管钻机是泰信机械生产制造的全回转全套管钻机。,"
品牌:
泰信机械
类别:
全套管钻机
型号:
DTR-3205H
报价:
暂无
"
上海金泰 SC35 液压铣销搅拌钻机,SC35液压铣销搅拌钻机适应范围广：对高含量卵石层、密实砂层、风化岩石等复杂地层，实现有效切削搅拌。,"
品牌:
上海金泰
类别:
液压铣销搅拌钻机
型号:
SC35
报价:
暂无
"
徐工 XSZ1000 深井钻机,徐工 XSZ1000 深井钻机是徐工生产制造的深井钻机。,"
品牌:
徐工
类别:
水井钻机
型号:
XSZ1000
报价:
暂无
"
徐工 XDY1000 岩心钻机,XDY1000岩心钻机采用康明斯大功率发动机，功率充沛、动力强劲，可满足钻机在恶劣工况条件下的施工需求；液压系统采用负载敏感控制、电液比例控制等多项先进的控制技术，选用进口元件，系统稳定、质量可靠；主卷扬采用单排绳技术设计，可有效防止钢丝绳咬绳现象，极大的延长了钢丝绳使用寿命；动力头提升与给进采用油缸直推方式，运行平稳、性能稳定；。,"
品牌:
徐工
类别:
冲孔钻机
型号:
XDY1000
报价:
暂无
"
德国宝峨 BG 15H 专用型旋挖钻机（BT 50 主机）,德国宝峨 BG 15H 专用型旋挖钻机（BT 50 主机）是德国宝峨生产制造的扭矩(kN•m)为180以下(小型)专用型旋挖钻机（BT 50 主机），BG 15H的最大钻孔直径(m)为1.5。,"
最大钻孔直径(m):
1.5
最大钻孔深度(m):
55
设备总重量(kg):
45000
发动机额定功率(kW):
186
"
钻通 ZT-60F型 非开挖铺管钻机,钻通 ZT-60F型 非开挖铺管钻机是钻通生产制造的非开挖铺管钻机。,"
品牌:
钻通
类别:
水平定向钻
型号:
ZT-60F型
报价:
暂无
"
铁建重工 LSJ30 连续墙钻机,链刀式连续墙设备是TRD工法施工关键设备，广泛应用于地铁车站、城市综合管廊、建筑物地下室、地下停车场及商业街等基坑工程以及大坝、河堤、铁路、港口、矿山、垃圾场等工程的止水，挡土，隔离用地下连续墙施工。,"
品牌:
铁建重工
类别:
连续墙钻机
型号:
LSJ30
报价:
暂无
"
三一重工 SH950 连续墙液压抓斗,泵、阀、发动机等核心部件，采用联合设计，由国际著名制造商制造确保品质优异，满足三一客户等专业需求，SH950抓斗是一款超大型地下连续墙专用施工设备，适用于地铁、机场、旧城改造、水利建设等场景的地下墙体或深基坑的修建。,"
品牌:
三一重工
类别:
连续墙抓斗
型号:
SH950
报价:
暂无
"
德国宝峨 KR 909-1 多功能全液压钻机,德国宝峨 KR 909-1 多功能全液压钻机是德国宝峨生产制造的多功能全液压钻机。,"
品牌:
德国宝峨
类别:
锚杆钻机
型号:
KR 909-1
报价:
暂无
"
永安 DZJ-600 零启动系列振动锤,DZJ-600零启动系列振动锤我公司生产的各种型号振动锤是引进国外先进技术，根据我国国情而设计的新型产品，其性能指标得到同类产品的国际先进水平。具有灌入力强、沉桩质量好、坚固耐用、故障少、使用维修方便、电源适应强、躁声低等特点；与桩架配套后，可沉混凝土灌注桩、混凝土扩底桩、石灰桩、砂桩、碎石桩；配上夹桩器后，可沉拔混凝土预制桩和各类钢桩。它是公路、桥梁、机场、建筑等基础施工的理想设备。,"
动力方式:

品牌:
永安
类别:
打桩锤
型号:
DZJ-600
"
中昇 ZSP880 全液压静力压桩机,我公司根据市场需求及国内外压桩机发展的趋势，在广泛吸收其他压桩机先进技术的基础上研制成功了大型压桩机ZSP880型全液压静力压桩机。最大压桩力可达880T。此类桩机除具备其他桩机优点外，还具备以下特点：独特步履行走机构使桩机移位。对桩方便、快捷；有多种液压联锁机构和电器安全保护装置，保证作业完全可靠；设有有效的油温控制系统；操作人员视野开阔。,"
动力方式:

品牌:
中昇
类别:
压桩机
型号:
ZSP880
"
古河 PCR-DTH-II 风动式潜孔钻机,PCR-DTH-II风动式潜孔钻机产品介绍旋转凿岩机的构造外形尺寸图。,"
动力方式:

品牌:
古河
类别:
潜孔钻机
型号:
PCR-DTH-II
"
富岛机械 FDL26 长螺旋钻孔机,FDL26长螺旋钻孔机1桩架底盘采用全液压步履式行走，液压马达驱动回转支撑实现360全回转。2设有四个液压支腿，即可实现步履式行走又可增加施工时的整机稳定性。3起架采用卷扬与内藏式油缸联合作业的形式，平稳，安全，可靠，快捷。4整机采用半解体拖挂运输，转场方便。5钻具系统采用三环减速器110KW动力头，法兰键式螺旋钻杆及适应不同地层的钻头。,"
动力方式:

品牌:
富岛机械
类别:
长螺旋钻孔机
型号:
FDL26
"
土力机械 SC-120 吊机,SC-120吊机土力公司已开发出全系列多功能吊机，能力从20吨-120吨主机均为多功能设计，可以直接配置成以下设备：打桩液压双轮铣深土层搅拌（喷搅工法）液压震锤摆管器锤抓液压动力头震冲机械旋转机械抓斗桅杆转化为旋挖钻机形态。,"
品牌:
土力机械
类别:
吊机
型号:
SC-120
报价:
暂无
"
山河智能 SWHC120 双轮铣槽机,山河智能 SWHC120 双轮铣槽机是山河智能生产制造的双轮铣槽机。,"
品牌:
山河智能
类别:
双轮铣
型号:
SWHC120
报价:
暂无
"
中联重科 ZRT160H 全回转钻机,ZRT160H全回转钻机采用加强型楔形主夹紧系统，套管抱紧力提升10%，系统保压能力提升50%，回转、起拔过程不打滑。,"
品牌:
中联重科
类别:
全套管钻机
型号:
ZRT160H
报价:
暂无
"
上工机械 TRD-70D 工法机,"TRD工法由专业设备TRD工法机来实现。我公司联合施工单位在结合国内的地质特性和作业工况的基础上，总结了大量的施工经验。经过现场调研和技术研究，掌握了TRD工法机的全套技术，并开发和试制成功了超深型的TRD工 法机。TRD 60D/E型最大施工深度达到61m,最大成墙宽度 900mm, TRD-70D/E型最大施工深度达到70m,最大成墙宽 度900mm; TRD-8OE型 最大施工深度达到86m,最大成墙宽度1200mm。
上工机械TRD工法机自2013年推出后，以施工效率高、应对复杂地层能力强、可靠性好等特点，广受市场好评。","
品牌:
上工机械
类别:
液压铣销搅拌钻机
型号:
TRD-70D
报价:
暂无
"
徐工 XSC1000 深井钻机,XSC1000深井钻机装备徐工5桥专用全路面汽车底盘，满足国四排放标准。转向灵活，通过性好，最大爬坡度≥42%，适应各种恶劣路况；全液压顶驱动力头，扭矩及转速可实现无级调速。配有浮动轴，有效保护钻具丝扣。,"
品牌:
徐工
类别:
冲孔钻机
型号:
XSC1000
报价:
暂无
"
土力机械 SR45 旋挖钻机,土力机械 SR45 旋挖钻机是土力机械生产制造的扭矩(kN•m)为180-360(中型)旋挖钻机，SR45的最大钻孔直径(m)为3。,"
最大钻孔直径(m):
3
最大钻孔深度(m):
65
设备总重量(kg):
45
发动机额定功率(kW):
201
"
德威土行孙 MFD-180 水平定向钻,MFD-180水平定向钻MFD-180水平定向钻是一台履带式多功能钻机。优质的原装进口液压配套产品，有效的保证了钻机的卓越品质;安装有德国KRUPP公司顶驱式冲击、回转动力头，用于覆盖层跟管钻进的工法;安全可靠的夹持器，快速完成钻杆自动拆卸工作。该钻机快速高效的施工性能，主要适用于Φ150mm锚索孔和Φ200mm微桩孔的施工。根据工程需求可实现地源热钻孔、隧道管棚支护等的施工。,"
品牌:
德威土行孙
类别:
水平定向钻
型号:
MFD-180
报价:
暂无
"
徐工 XDZ180/85-3 多轴式地下连续墙钻孔机,XDZ180/85-3多轴式地下连续墙钻孔机具有完善的电动机启动与保护功能的变频器控制驱动系统，使钻孔机具有超强稳定的负载特性，在钻孔作业的启动、运行和停车过程中对电网和钻杆设备无任何电气与机械冲击；两台或三台特种恒功率电动机驱动的动力头驱动系统，通过高强度、高稳定性及结构紧凑的行星齿轮箱和专用的主传动齿轮箱传动，具有强大施工扭矩及过载能力，能够适应多种地质条件；。,"
品牌:
徐工
类别:
连续墙钻机
型号:
XDZ180/85-3
报价:
暂无
"
柳工 SG80F 液压连续墙抓斗,"SG80F液压连续墙抓斗采用国四X12（358KW）发动机，动力强劲，配置重载卷扬系统，架体提升速度提增10%,大数据仿真技术全新斗型设计，容量增大30%，抓掘更有力；重型下装，大伸缩比H梁，扎实可靠。","
品牌:
柳工
类别:
连续墙抓斗
型号:
SG80F
报价:
暂无
"
土力机械 SM-22 锚杆钻机,新型SM-22是多功能微桩机，它被设计用于以下：微桩，引孔，锚索，高喷，锚固，水井。新设计更易保养。,"
品牌:
土力机械
类别:
锚杆钻机
型号:
SM-22
报价:
暂无
"
上海振中 DZP系列 免共振变频振动锤,DZP系列免共振变频振动锤DZP系列免共振变频振动锤免共振变频电机振动锤是我公司自主研发的新型产品。改系列产品配备具有自主产权的变频耐振电机，配合变频器和能量转换器实现快速软启动和软停机，避免机械共振现象的产生。该系列产品与传统耐振电机振动锤相比，既可保证施工设备安全可靠使用，又可提高施工效率，是一种适应当前国情经济高效的桩工设备。,"
动力方式:

品牌:
上海振中
类别:
打桩锤
型号:
DZP系列
"
浙江建机 YZY-600 静力压桩机,YZY-600静力压桩机YZY-600静力压桩机全液压静力压桩机是一种大吨位、低噪音、无振动、无污染的桩基础施工机械。本机采用顶压式，可以避免夹桩不牢或夹碎桩身；采用长距离导向，可确保桩身垂直、桩位准确，精确控制桩顶标高。本机解决了传统液压步履结构支腿油缸因受横向力容易损坏的难题。,"
动力方式:

品牌:
浙江建机
类别:
压桩机
型号:
YZY-600
"
四通重工 KQG系列高风压 潜孔钻机,四通重工 KQG系列高风压 潜孔钻机是四通重工生产制造的动力方式为潜孔钻机。,"
动力方式:

品牌:
四通重工
类别:
潜孔钻机
型号:
KQG系列高风压
"
坤宇重装 KY系列 长螺旋钻孔机,KY系列长螺旋钻孔机KY系列长螺旋钻孔机长螺旋钻孔机特点ThecharacteristicsofKYseriesborepillingmachineKY系列长螺旋钻孔机钻孔机是地基与基础处理设备，适用于CFG、CFA，工法、灌注桩、软基加固等多种基础施工，是近几年来发展起来的一种复合地基处理新技术，已列为国家级新工法和国家施工规范。我公司生产的KY系列长螺旋钻孔机钻机具有如下特点：。,"
动力方式:

品牌:
坤宇重装
类别:
长螺旋钻孔机
型号:
KY系列
"
德国宝峨 MC 128 重载循环工程吊车,德国宝峨 MC 128 重载循环工程吊车是德国宝峨生产制造的重载循环工程吊车。,"
品牌:
德国宝峨
类别:
吊机
型号:
MC 128
报价:
暂无
"
上海金泰 SX55 双轮铣,"双轮铣目前是世界上最先进的硬岩成槽设备，主要用于建筑基础及地下连续墙施工。
该设备适用于地质情况复杂、岩层较硬和特殊岩性的地层。双轮铣适应范围广，施工效率高，成槽过程全自动控制，成槽精度高，成墙质量好，施工过程对周边环境影响小。","
品牌:
上海金泰
类别:
双轮铣
型号:
SX55
报价:
暂无
"
上工机械 DBG1600 全液压拔管机,拔管机是各类岩土钻掘工程中钻机的配套辅助设备，适用于跟管钻进工艺施工，用于起拔钻孔护壁套管，也可用于钻具事故处理中起拔套管；配合全回转、搓管机、旋挖钻等进行拔管作业，能有效提升施工效率。DBG系列拔管机具有结构紧凑，起拔力强，夹紧力大，安全可靠，反应灵活，操作维护简单、方便等优点。,"
品牌:
上工机械
类别:
全套管钻机
型号:
DBG1600
报价:
暂无
"
