名称,介绍,详情
徐工 XT550CD 内燃平衡重式叉车,XT550CD内燃平衡重式叉车一体化轧制高强度C型槽钢门架;提高强度与承载性;前后吊装位完美设计;方便叉车经常性吊运或上下船作业;高可靠性一体化安全架设计;全新大圆弧设计制造精美，典雅外观;新型外置空滤器，保证引擎高洁净空气供应;全液压制动系统;反映快，灵敏度高;新型液力变速箱;大扭力高可靠性传动系统;。,"
品牌:
徐工
类别:
内燃叉车
型号:
XT550CD
报价:
暂无
"
杭叉 CPD30-Ex-C1 J系列1-3.5吨电动防爆叉车,CPD30-Ex-C1J系列1-5吨电动防爆叉车首家完全采用气体和粉尘的防爆国家标准，防爆等级达到ExsdembibIIBT4/DlPA21TA，T4，能够应用在1区，2区的气体环境和21区，22区的粉尘环境单独或并存的危险场所。采用多重防爆措施，整机防爆处理更加安全可靠，操作更加舒适，方便。增加了独立的智能自控系统，对各电机温度，制动器温度和整机绝缘实时监控保护，进一步提高了整机的防爆性能。,"
品牌:
杭叉
类别:
其它种类叉车
型号:
CPD30-Ex-C1
报价:
暂无
"
利洲 D系列 手泵提升托盘搬运车,利洲 D系列 手泵提升托盘搬运车是利洲生产制造的动力方式为手泵提升托盘搬运车。,"
动力方式:

品牌:
利洲
类别:
搬运车
型号:
D系列
"
比亚迪 S15JW-S 1.5T步行式托盘堆垛车,S15JW-S1.5T步行式托盘堆垛车维护方便，采用CAN-BUS技术，方便查找并排除故障，多功能仪表可显示电量、小时数、故障维护等，直观方便。,"
品牌:
比亚迪
类别:
堆垛机
型号:
S15JW-S
报价:
暂无
"
雷萨重机 混凝土搅拌运输半挂车 半挂车,雷萨牌混凝土搅拌运输半挂车采用直梁式结构，罐体下沉，整车重心低，主要结构件采用700MPa级别的高强钢，通过结构优化、有限元拓扑优化等手段降低自重，轻至8.5吨在总重合规前提下，可装载约32.2吨混凝土，相比市面常用车型，单次可多装5.4立方米，用户收益大幅提升。,"
品牌:
雷萨重机
类别:
半挂车
型号:
混凝土搅拌运输半挂车
报价:
暂无
"
科朗 TSP 7000 系列 特窄通道三向叉车,TSP7000系列Crown-新款VNA三向叉车提升您的期望Crown-创新的重工况型VNA叉车通过其最快的门架提升和叉车行驶速度，节能的能源再生门架下降系统和制动系统，以及可将您提升至17米高度的业内最牢固门架等特点而设定了更高的库存吞吐量标准。TSP系列：为VNA三向叉车树立新标准。,"
品牌:
科朗
类别:
电动叉车
型号:
TSP 7000 系列
报价:
暂无
"
江淮重工 CPC（D）10H 内燃叉车,江淮重工 CPC（D）10H 内燃叉车是江淮重工生产制造的内燃叉车。,"
品牌:
江淮重工
类别:
内燃叉车
型号:
CPC（D）10H
报价:
暂无
"
龙工 LG15DR 前移式叉车,LG15DR前移式叉车原装进口的CURTIS交流控制器，大功率MOSFETS驱动，高频、高效、安静，具有无级调速及反接制动功能。完善的温度保护和补偿功能实现热保护和稳定输出。最先进的立式交流驱动系统，电动机能得到更多的能量及更大的制动扭力，动力更强劲高效、加速性能更好，爬坡能力更强。,"
品牌:
龙工
类别:
其它种类叉车
型号:
LG15DR
报价:
暂无
"
奥津 WSZ型 前移式电动堆高车,奥津 WSZ型 前移式电动堆高车是奥津生产制造的动力方式为电动前移式电动堆高车。,"
动力方式:
电动
品牌:
奥津
类别:
搬运车
型号:
WSZ型
"
杭叉 CDD12-AC1S-J 剪叉式前移式堆垛车,CDD12-AC1S-J剪叉式前移式堆垛车采用交流驱动系统，提供强劲动力；控制更精确，运行更平稳。,"
品牌:
杭叉
类别:
堆垛机
型号:
CDD12-AC1S-J
报价:
暂无
"
唐鸿重工 XT9***CLX仓栏式系列 半挂车,唐鸿重工 XT9***CLX仓栏式系列 半挂车是唐鸿重工生产制造的半挂车。,"
品牌:
唐鸿重工
类别:
半挂车
型号:
XT9***CLX仓栏式系列
报价:
暂无
"
台励福 NA2.0 窄道式电动叉车,台励福与英国合作研发出NA2.0窄道式电动叉车，这是结合坐式电动叉车与自走式仓储电动叉车之优点，而产生的革命性产品，在欧、美市场造成很大的回响。,"
品牌:
台励福
类别:
电动叉车
型号:
NA2.0
报价:
暂无
"
西林 FD系列 电动叉车,西林 FD系列 电动叉车是西林生产制造的电动叉车。,"
品牌:
西林
类别:
内燃叉车
型号:
FD系列
报价:
暂无
"
三一重工 SCP160H4 叉车,SCP160H4叉车智能化程度高，确保安全作业，操作无忧；结合动力匹配和控制技术，动力性能得到极大的优化，选用 VOLVO 、CUMMINS 等世界品牌发动机，质量可靠，动力强劲。,"
品牌:
三一重工
类别:
其它种类叉车
型号:
SCP160H4
报价:
暂无
"
杭叉 CBD30-ABC1(Z3)S-SU 3吨大包围仓储搬运车,A系列大包围托盘搬运车是杭叉针对仓储物流应用全新开发的新一代产品，采用交流驱动控制技术， 性能先进，操作舒适，安全可靠，使用维护成本低，是仓库、超市、车间内装卸和搬运托盘化货物的理想工具。,"
动力方式:

品牌:
杭叉
类别:
搬运车
型号:
CBD30-ABC1(Z3)S-SU
"
龙工 STD堆垛车 ,STD堆垛车宽敞的操作平台；防滑版面；良好的稳定性，保障了高空安全操作。,"
品牌:
龙工
类别:
堆垛机
型号:
STD堆垛车
报价:
暂无
"
东风 三轴集装箱运输 半挂车,三轴集装箱运输半挂车产品说明集装箱半挂：集装箱运输半挂车优良的性价比、吸引各大运输车公司广泛采用，主梁采用变载面设计，结构合理，自重轻，设计承载能力大。,"
品牌:
东风
类别:
半挂车
型号:
三轴集装箱运输
报价:
暂无
"
梅狮 CQD10SZ 站驾式全电动前移式叉车,梅狮 CQD10SZ 站驾式全电动前移式叉车是梅狮生产制造的站驾式全电动前移式叉车。,"
品牌:
梅狮
类别:
电动叉车
型号:
CQD10SZ
报价:
暂无
"
诺力 CPC15/20 内燃叉车,CPC15/20内燃叉车FD系列内燃叉车特点该系列内燃叉车秉承“诺力”产品一贯的“以人为本”的设计理念，融合国内外先进技术，精心设计制造。产品具有安全、耐用、美观、舒适、环保等特点。该系列叉车在性能配置及人机工程方面具有以下显著特点：。,"
品牌:
诺力
类别:
内燃叉车
型号:
CPC15/20
报价:
暂无
"
"林德 E35,E40,E45,E50 其它种类叉车","E35,E40,E45,E50其它种类叉车-先进的根据人机工程学原理布置的驾驶室使操作者集中精力在手头的工作中。","
品牌:
林德
类别:
其它种类叉车
型号:
E35,E40,E45,E50
报价:
暂无
"
合力叉车 2吨 站驾式电动搬运车,合力叉车 2吨 站驾式电动搬运车是合力叉车生产制造的动力方式为电动站驾式电动搬运车。,"
动力方式:
电动
品牌:
合力叉车
类别:
搬运车
型号:
2吨
"
海斯特 S1.2C 乘驾式堆垛机,S2C乘驾式堆垛机视线极佳的门架和符合人体工学的控制设计，有助于提高操作人员工作效率并减少疲劳感。采用Mosfet控制在提供卓越控制能力的同时，也使工作效率和效能达到最大化。带固定式稳定轮的五支点结构使堆垛机的稳定性能得到进一步增强。交流驱动电机在提供强劲的动力性能的同时也能够降低运营成本。程序诊断接口（DDI）允许使用者根据具体的使用要求选择相应的性能设置。,"
品牌:
海斯特
类别:
堆垛机
型号:
S1.2C
报价:
暂无
"
中通汽车 ZTQ9400GGY 液压子站高压气体长管半挂车,中通汽车 ZTQ9400GGY 液压子站高压气体长管半挂车是中通汽车生产制造的液压子站高压气体长管半挂车。,"
品牌:
中通汽车
类别:
半挂车
型号:
ZTQ9400GGY
报价:
暂无
"
诺力 FE3R08AC 电瓶叉车,诺力 FE3R08AC 电瓶叉车是诺力生产制造的电瓶叉车。,"
品牌:
诺力
类别:
电动叉车
型号:
FE3R08AC
报价:
暂无
"
杭叉 CPCD200 20吨大吨位内燃叉车,20.0-25.0吨叉车，主要关键件均选用国际知名厂家配套产品，整车性能优良、可靠耐用，安全性高、产品外观大气沉稳、简洁明快。产品用途广泛，适用于港口、铁路、钢铁等繁重工况的工作环境。,"
品牌:
杭叉
类别:
内燃叉车
型号:
CPCD200
报价:
暂无
"
合力叉车 G系列1.6-1.8吨 蓄电池伸缩式前移叉车,G系列1.6-1.8吨蓄电池伸缩式前移叉车转弯自动减速，操作安全，电子动力转向，轻便灵活，高效静音，转弯半径小，转向方便，机动灵活。,"
品牌:
合力叉车
类别:
其它种类叉车
型号:
G系列1.6-1.8吨
报价:
暂无
"
林德 T20SP 站驾式电动托盘搬运车,"T20SP站驾式电动托盘搬运车-独特的“易驾”舵柄带有电子转向与自动对中功能，和45°驾驶方位配合，操作效率极高。-驾驶系统集成了电子控制的主动悬挂与全新的免维护交流电机，叉车的表现无可挑剔,即使斜坡启动也不下滑。-独特的320°特宽视野，更高效、更安全。-实用的工作台有效提高了辅助工作的效率。","
动力方式:
电动
品牌:
林德
类别:
搬运车
型号:
T20SP
"
林德 L10/L12/L14/L16 电动托盘堆垛车,L10/L12/L14/L16电动托盘堆垛车-根据人机工程原理设计的控制方式使得所有的操作都十分舒适。-林德数字控制LDC提供精确的控制。-三套独立的制动系统，其中包括了松开行驶开关的自动制动。-整体式的货叉架使得承载能力更高，视野更好。-维护方便、低维护成本。-电子转向（L14/16）。,"
品牌:
林德
类别:
堆垛机
型号:
L10/L12/L14/L16
报价:
暂无
"
粤工 SGG9370TJZ集装箱 运输半挂车,粤工 SGG9370TJZ集装箱 运输半挂车是粤工生产制造的运输半挂车。,"
品牌:
粤工
类别:
半挂车
型号:
SGG9370TJZ集装箱
报价:
暂无
"
西林 CPD15Ex/CPD20Ex 电动防爆叉车,西林 CPD15Ex/CPD20Ex 电动防爆叉车是西林生产制造的电动防爆叉车。,"
品牌:
西林
类别:
电动叉车
型号:
CPD15Ex/CPD20Ex
报价:
暂无
"
"林德 H35,H40,H45,H50 内燃叉车","H35,H40,H45,H50内燃叉车-采用全封闭免维护的静压传动系统，不需要变速箱，离合器，差速器以及传统的刹车。燃油以及使用费用也由于采用静压传动而大大降低，使用效率获得了大大提高；-林德双踏板系统控制叉车的前进与后退；林德集中式操纵杆，位置可调整，确保操作者操作不易疲劳，控制更精确；-林德防护结构体系，使护顶架和车体在强度上融为一体，保证了整车良好的强度和安全性。","
品牌:
林德
类别:
内燃叉车
型号:
H35,H40,H45,H50
报价:
暂无
"
曼尼通 TMT 25 S 车载式伸缩臂叉装车,曼尼通 TMT 25 S 车载式伸缩臂叉装车是曼尼通生产制造的车载式伸缩臂叉装车。,"
品牌:
曼尼通
类别:
其它种类叉车
型号:
TMT 25 S
报价:
暂无
"
柳工 CLG202030L-R3 电动搬运车,CLG202030L-R3电动搬运车采用 CURTIS 交流控制器，可靠耐用。 立式交流驱动，维护方便。,"
动力方式:
电动
品牌:
柳工
类别:
搬运车
型号:
CLG202030L-R3
"
柳工 CLG2S016-WS2/N 托盘堆垛车,CLG2S016-WS2/N托盘堆垛车安全，紧凑，符合人体工程学的长手柄设计，　具有全比例升降液压系统，可实现上升下降过程中精准定位。,"
品牌:
柳工
类别:
堆垛机
型号:
CLG2S016-WS2/N
报价:
暂无
"
湖北合力 运油半挂车28000kg ,湖北合力 运油半挂车28000kg 是湖北合力生产制造的。,"
品牌:
湖北合力
类别:
半挂车
型号:
运油半挂车28000kg
报价:
暂无
"
杭叉 A系列4.5吨 蓄电池叉车,沿用A系列整体外观造型，车身侧面具有清晰的线条，光滑过渡至配重，线条之间一气呵成，具有强大的视觉张力。,"
品牌:
杭叉
类别:
电动叉车
型号:
A系列4.5吨
报价:
暂无
"
合力叉车 特种车辆系列 H2000系列0.6-1.2吨 后驱三支点蓄电池叉车,"特种车辆系列 H2000系列0.6-1.2吨后驱三支点蓄电池叉车采用流线造型设计，流畅和谐,美观大方,适应了国内外叉车外观设计的新趋势，整车稳定性好，转弯半径小;整车机动灵活，作业效率高。","
品牌:
合力叉车
类别:
内燃叉车
型号:
特种车辆系列 H2000系列0.6-1.2吨
报价:
暂无
"
比亚迪 R15TS 1.5T步行式/站驾式前移车,R15TS 1.5T步行式/站驾式前移车配置交流驱动电机，免维护，有效降低维护成本。采用多功能手柄无极调节，操作更舒适安全，电转向系统，驾驶员操作更轻松。,"
品牌:
比亚迪
类别:
其它种类叉车
型号:
R15TS
报价:
暂无
"
丰田 LHM200ST 手动液压托盘车,丰田 LHM200ST 手动液压托盘车是丰田生产制造的动力方式为手动液压托盘车。,"
动力方式:

品牌:
丰田
类别:
搬运车
型号:
LHM200ST
"
奥津 CDD（支撑腿式）型 全电动堆高车,奥津 CDD（支撑腿式）型 全电动堆高车是奥津生产制造的全电动堆高车。,"
品牌:
奥津
类别:
堆垛机
型号:
CDD（支撑腿式）型
报价:
暂无
"
楚飞 三轴集装箱/32吨 运输半挂车,楚飞 三轴集装箱/32吨 运输半挂车是楚飞生产制造的运输半挂车。,"
品牌:
楚飞
类别:
半挂车
型号:
三轴集装箱/32吨
报价:
暂无
"
比亚迪 CPD25 2.5吨平衡重式叉车,CPD252.5吨平衡重式叉车采用家族式外型设计，沿袭其简约造型，紧凑而有力，流畅线条的勾勒，打造了一个自然之感，给人以清爽利落，而又动感十足，锂电池经过高强度、高/低温严格测试，可在-40°低温至60°高温情况下保持良好性能，车辆可适应不同温度的作业工况。,"
品牌:
比亚迪
类别:
电动叉车
型号:
CPD25
报价:
暂无
"
大连叉车 CPCD90 平衡重式内燃叉车(8-10吨),大连叉车 CPCD90 平衡重式内燃叉车(8-10吨)是大连叉车生产制造的平衡重式内燃叉车(8-10吨)。,"
品牌:
大连叉车
类别:
内燃叉车
型号:
CPCD90
报价:
暂无
"
厦工众力兴 CCCD6(XG560S-DT2) 侧面叉车,CCCD6XG560S-DT2侧面叉车标准配备朝柴CY6102BG发动机，马力大、排放好、噪音低、油耗省；可选配五十铃6BG1-QP进口发动机；优化设计的变速箱散热系统及风道，保证整机散热高效、节能；车架采用箱型平面结构，车架具有良好的刚性及抗扭强度能满足各种复杂的工作环境使用要求；。,"
品牌:
厦工众力兴
类别:
其它种类叉车
型号:
CCCD6(XG560S-DT2)
报价:
暂无
"
龙工 LG20ET 电动托盘搬运车,LG20ET电动托盘搬运车特殊设计的交流驱动电机，提供更强动力，使作业更广泛有效；世界一流的液压站，底噪音，小振动，密封性能好，空载满载下降速度自动调整，确保起升下降平稳可靠；前后车架通过新型的上连杆联接，减少了车辆在行驶过程中的摆动；两个可调万向轮，安装在车底两侧，确保车子行驶平稳；。,"
动力方式:
电动
品牌:
龙工
类别:
搬运车
型号:
LG20ET
"
