名称,介绍,详情
科泰重工 KD126HF 双钢轮压路机,科泰重工 KD126HF 双钢轮压路机是科泰重工生产制造的驱动方式为液压式双钢轮压路机，KD126HF的工作质量（kg）为12000。,"
工作质量（kg）:
12000
振动频率（Hz）:
42/50
发动机型号:
Cummins(国Ⅲ)
额定功率（KW）:
119
"
戴纳派克 Dynapac CA510PD 单钢轮压路机,DynapacCA510PD是土壤压实机系列中最重的一款，拥有全面的岩石填筑功能。该机器广泛适合对爆破岩石及大多数土壤和粘土堆执行重型压实作业。其典型应用包括公路建设、机场、水坝和大型港口建设。功能和特点减震器高效重型转向挂钩重型后轴大型燃油箱并排式散热器。,"
工作质量（kg）:
18300
振动频率（Hz）:
29/31
发动机型号:
Cummins 6BTAA5.9-C170 (Tier 2)
额定功率（KW）:
127 kW (170 hp )
"
国机重工常林 8272-5 轮胎压路机,8272-5轮胎压路机配备的发动机为上柴SC8D180G2B1直立水冷、四冲程、增压柴油机，额定功率132kW，额定转速2000rpm。调速装置为双联动操纵，左右两套手油门、脚油门。,"
工作质量（kg）:
27000
发动机型号:
上柴 SC8D180G2B1
额定功率（kw）:
132
压实宽度（mm）:
2718
"
厦工 XG6101D 双钢轮振动压路机,"XG6101D双钢轮振动压路机行驶速度实现无级变速驱动液压系统由1个手动伺服双向变量柱塞泵和2个定量柱塞马达等组成的闭式回路,手动伺服双向变量柱塞泵通过分动箱与柴油机连接,2个定量柱塞马达通过行星减速器分别驱动前后振动轮行走,通过推动驱动泵上手动伺服阀的手柄,压路机可实现无级变速和前进、倒退的功能。双钢轮、双驱动、双振幅。","
工作质量（kg）:
10000
振动频率（Hz）:
30/35/47
发动机型号:
6BT5.9
额定功率（KW）:
92
"
厦工 XG622H 全液压单钢轮压路机,XG622H全液压单钢轮压路机前后轮液压双驱动，前轮分配重量大，有效压实力大。两档无极变速，驱动能力强，  操纵控制轻便灵敏。,"
工作质量（kg）:
22000
振动频率（Hz）:
28/32
发动机型号:
上柴SC7HK210G3
额定功率（KW）:
154
"
道辰格 DG261/DG301/DG262/DG302型 轮胎压路机,◎DG261/DG301/DG262/DG302型轮胎压路机为重型自行式轮胎压路机。主要适用于各种材料的基础层、次基础层、填方及沥青面层的压实作业，是建设高等级公路、机场、港口、堤坝及工业建筑工地的理想压实设备。,"
工作质量（kg）:
30000
发动机型号:
D6114ZG6B
额定功率（kw）:
132
压实宽度（mm）:
2750
"
宜迅 3吨 全液压双钢轮压路机,宜迅 3吨 全液压双钢轮压路机是宜迅生产制造的驱动方式为液压式全液压双钢轮压路机，3吨的工作质量（kg）为3000。,"
工作质量（kg）:
3000
振动频率（Hz）:
65
发动机型号:

额定功率（KW）:

"
宜迅 YX- 6000 6吨单钢轮压路机,"YX- 6000 6吨单钢轮压路机动力强劲性能优越，采用前单钢轮振动，后双胶轮驱动，性能好安全,动力强劲,成本低、维修方便；。","
工作质量（kg）:
4000
振动频率（Hz）:
50
发动机型号:
YD4C50C1
额定功率（KW）:

"
厦鑫 CXXMTR9306 轮胎压路机,CXXMTR9306轮胎压路机采用充气轮胎对铺层进行压实，由于轮胎的弹性所生产的揉压作用，使铺层材料在各方面产生位移，形成均匀密实、无裂纹的表面。可以通过增减配重和改变充气轮胎的充气压力来提高压实性能。采用前轮摇摆机构，压路机在不平地面作业时，保证轮压接地均匀，使被压实材料的高低不平部份，都能得到均匀压实。可选配国际领先的免洒水作业，提高路面的致密度和使用寿命。,"
工作质量（kg）:
30000
发动机型号:
D6114ZG60B
额定功率（kw）:
132
压实宽度（mm）:
2845
"
路得威 RWYL61 双钢轮压路机,RWYL61钢轮压路机具有Yanmar柴油机动力，前轮液压振动等特点。,"
工作质量（kg）:
2900
振动频率（Hz）:
60
发动机型号:
Yanmar
额定功率（KW）:

"
山东临工 RS822H 国四机械驱动单钢轮压路机,RS822H是机械单驱单钢轮振动压路机，可有效压实各类土壤铺层及岩石填方。在压实性能、驱动性能、操纵性能、可靠性、维护保养等方面都处于行业*水平。是高等级公路、机场、港口、铁路、堤坝及工业场地的理想压实设备。,"
工作质量（kg）:
22000
振动频率（Hz）:

发动机型号:

额定功率（KW）:
147
"
赛通重工 DKT308 轮胎压路机,DKT308轮胎压路机公司目前为市场提供拥有几十项且与世界顶尖产品相媲美的系列自行式平地机、单钢轮振动压路机、双钢轮振动压路机、轮胎压路机、多功能沥青混凝土摊铺机、稳定土拌和机及铣刨机等全套筑养路设备。动力系统选用主流的东风康明斯或上柴动力系统，扭矩储备系数高，燃油消耗率低，维修保养方便，排放及噪声符合国家环保要求。操纵系统。,"
工作质量（kg）:
30000
发动机型号:
SC8D180G2B1
额定功率（kw）:
132
压实宽度（mm）:
2750
"
朝工 YZJ12 双钢轮压路机,朝工 YZJ12 双钢轮压路机是朝工生产制造的驱动方式为液压式双钢轮压路机，YZJ12的工作质量（kg）为11500。,"
工作质量（kg）:
11500
振动频率（Hz）:

发动机型号:
Cummins4BT3.9-C125
额定功率（KW）:
93
"
龙工 LG520A6 机械驱动单钢轮压路机,LG520A6机械驱动单钢轮压路机龙工6系列全新产品，龙工造型，行业全新独特外观，流线型设计，美观大方，整机中心底，稳定性好；配增压水中冷发动机，功率储备系数大，国排放，电熄火功能，更加人性化；双频双幅液压振动系统，知名品牌液压元件，起振延时控制保护；知名品牌变速箱，三档变速，具有强大的施工、转场效率和爬坡能力；具有手刹和脚刹两套制动系统和手脚油门联动系统；。,"
工作质量（kg）:
20000
振动频率（Hz）:
28/33
发动机型号:
SC8D175.1G2B1
额定功率（KW）:
128
"
路得威 RWYL802 轮胎压路机,路得威 RWYL802 轮胎压路机是路得威生产制造的吨位(t)为16吨以下轮胎压路机，RWYL802的工作质量（kg）为3200。,"
工作质量（kg）:
3200
发动机型号:
Yanmar 4TNV88
额定功率（kw）:
35
压实宽度（mm）:
1540
"
鼎盛重工 LDD208H 双钢轮振动压路机,LDD208H双钢轮振动压路机本系列是采用国外先进技术并进口关键零部件的全液压双钢轮振动压路机，主要适合于基础层、次基础层及填方的砾石、碎石、砂石混合料，沙性土壤和岩石填方等非粘性材料的压实，是建设高等级公路、铁路、机场、港口、堤坝及大型工业场地的理想压实设备。,"
工作质量（kg）:
8000
振动频率（Hz）:
40/55
发动机型号:
Cummins4BTA3.9
额定功率（KW）:
82
"
科泰重工 KS105D 单钢轮压路机（双驱）,科泰重工 KS105D 单钢轮压路机（双驱）是科泰重工生产制造的驱动方式为液压式单钢轮压路机（双驱），KS105D的工作质量（kg）为10200。,"
工作质量（kg）:
10200
振动频率（Hz）:
30/34
发动机型号:
潍柴
额定功率（KW）:
105
"
山东临工 RP6300 轮胎压路机,RP6300是山东临工新一代全液压驱动轮胎压路机。可有效压实沥青铺层、石灰和水泥稳定土等，充气轮胎的压实和揉搓效果可实现出色的表面密封。该机在压实性能、驱动性能、操纵性能、可靠性、维护保养和维修性能、节能与噪声控制等方面表现良好。该机是高等级公路、机场建设和保养等场地的理想压实设备。,"
工作质量（kg）:
30000
发动机型号:

额定功率（kw）:
129
压实宽度（mm）:

"
路维 YZJ6 振动压路机,路维 YZJ6 振动压路机是路维生产制造的驱动方式为液压式振动压路机，YZJ6的工作质量（kg）为6000。,"
工作质量（kg）:
6000
振动频率（Hz）:
50
发动机型号:
常柴N490Q
额定功率（KW）:
33.5
"
国机重工常林 8228T 单钢轮机械式压路机,8228T机械式压路机柴油机选用上柴SC7H190.1G3增压水冷电喷柴油机，2000rpm，140kW，油耗低，噪音小（排放符合国3标准），功率储备大，性能可靠，维修性能好。,"
工作质量（kg）:
22000
振动频率（Hz）:

发动机型号:

额定功率（KW）:

"
酒井 TS200 轮胎式压路机,TS200轮胎式压路机具有良好视野的舒适操纵为操纵者配备的舒适凹背低座椅，包括独特的可自由折叠的遮蓬。简洁紧凑的仪表盘具有先进功能和监视器。简化的控制杆可以提供极好的可控制性等其它优秀功能。所有的新功能都为减轻操作者的疲劳而设计。作业能力，能适应任何场合状况超低的地盘重心和非旋转的差速齿轮系统可以帮助轮胎很好的附着力，无论是在不平整路面或者软路面，更不用说是平整的路面了，都可以获得很好的压紧效果。,"
工作质量（kg）:
15000
发动机型号:
铃木A-6BG1柴油发动机
额定功率（kw）:
92
压实宽度（mm）:

"
路宝 RWYL51TC 双钢轮压路机（推铲压路机）,RWYL51TC双钢轮压路机（推铲压路机）配备推铲机构，Yanmar柴油机动力，具有前轮液压振动等特点。,"
工作质量（kg）:
1700
振动频率（Hz）:
65
发动机型号:
Yanmar
额定功率（KW）:

"
国机洛建 GYS30 单钢轮振动压路机,GYS30单钢轮振动压路机中国压实机械扛鼎之作最大吨位机械单钢轮振动压路机国三排放发动机，配置发动机功率自适应系统，节能、环保。电控油门离合器联动，提高了离合器摩擦片使用寿命。大制动扭矩重载驱动桥，制动性能好，安全可靠。重型压路机专用变速箱，前、后档位同速压实，确保压实密实度的一致性和稳定性。专用换档系统，排档与换向更加轻松，倒顺操纵杆直线操作，简单方便。,"
工作质量（kg）:
30000
振动频率（Hz）:
28/35
发动机型号:
SC9DK220
额定功率（KW）:
162/132
"
柳工 CLG6526E 轮胎压路机,CLG6526E双钢轮压路机采用全液压驱动，无级变速，免去频繁离合换挡，操纵舒适高效，同时避免突然加减速拥料，压实平整度高。,"
工作质量（kg）:
26000
发动机型号:

额定功率（kw）:
132
压实宽度（mm）:
2750
"
隆霄 LXYL-61C1/LXYL-61C2型 双钢轮压路机,隆霄 LXYL-61C1/LXYL-61C2型 双钢轮压路机是隆霄生产制造的驱动方式为液压式双钢轮压路机，LXYL-61C1/LXYL-61C2型的工作质量（kg）为2500。,"
工作质量（kg）:
2500
振动频率（Hz）:
50
发动机型号:

额定功率（KW）:
21
"
路得威 RWYL92 单钢轮压路机,RWYL92单钢轮压路机采用Yanmar发动机，光面钢轮可包覆凸块，以增加压实效果，采用进口Danfoss变量泵，驱动机器变速行走。,"
工作质量（kg）:
6500
振动频率（Hz）:
31/41
发动机型号:
Yanmar
额定功率（KW）:
57
"
徐工 XP305KSIV 轮胎压路机,XP305KSIV 轮胎压路机整机重量30.3吨，前5后6轮胎布置形式，前轮转向，后轮驱动。,"
工作质量（kg）:
30300
发动机型号:

额定功率（kw）:
140
压实宽度（mm）:
2360
"
福瑞得 FYL-G800C 双钢轮压路机,福瑞得 FYL-G800C 双钢轮压路机是福瑞得生产制造的驱动方式为液压式双钢轮压路机，FYL-G800C的工作质量（kg）为。,"
工作质量（kg）:

振动频率（Hz）:

发动机型号:

额定功率（KW）:

"
路霸 RVH-700 小型压路机,RVH-700小型压路机用途：可用于压实泥土、沥青道路、人行道、桥涵、停车场、体育场地及狭窄场地压实作业，垂直振动，激振力大，压实效率高，是公路、市政部门对修建道路、街道、广场的理想设备。,"
工作质量（kg）:
550
振动频率（Hz）:
70
发动机型号:
CF178F
额定功率（KW）:

"
山推 SRT30H-C6 轮胎压路机,SRT30H-C6液压型胶轮压路机主要用于沥青层、稳定土层、二灰土层压实作业，配套潍柴电控发动机，重载液压系统；液压驱动，无级变速，压实性能优异；集成吸塑操纵总成，操控舒适便捷；前五后六轮胎布置，压实宽度大，接地比压高；滚塑水箱，清洁、续航能力强。适用于高速公路及机场、省道、国道、市政道路等多等级道路压实。,"
工作质量（kg）:
30000
发动机型号:
WP4.6N
额定功率（kw）:
147
压实宽度（mm）:
2750
"
路捷 YZD3-2.5 双钢轮振动压路机,YZD3-5双钢轮振动压路机小型双钢轮振动压路机：1，转场速度快，高档人性化豪华座椅和高档组合仪表盘操纵。,"
工作质量（kg）:
3000/2500
振动频率（Hz）:
50
发动机型号:
ZN385Q
额定功率（KW）:
21
"
洛阳晟路 LSD212 14吨单钢轮压路机,LSD21214吨单钢轮压路机静液压前后轮行走传动，后桥式轮胎驱动，抓地爬坡能力强；中央液控停车制动器，断油制动；采用增强型换挡变速箱，操控轻松自如；主离合器采用液力变矩器，能有效保护柴油机、变速箱、驱动桥等传动部件，延长整机使用寿命，车棚式和驾驶室式自由选配。发动机动力后置输出，后罩壳液控翻转，主部件伸手可及，查视及维修方便。,"
工作质量（kg）:
12000
振动频率（Hz）:
30/36
发动机型号:

额定功率（KW）:
110
"
